payload;span;aspect_ratio;airfoil;total mass;take_off_length;climb_height;efficiency_points;distance;score_payload;score_efficiency;score_distance;b_loading;penalty_current;take_off_factor;penalty_round;score_round;score_round_corrected;wing_area;wing_loading
3.06;3.5;10;ag40;5.686442845;13.58815506;63.2646632;0.564830789;2560.594924;510;763.2848497;800.1859137;54.66666667;0;1.05;0;783.1147672;783.1147672;1.225;46.41994159
4.08;3.5;8;ag40;7.098146625;22.10361317;43.18112057;0.470938383;2425.910955;680;636.4032208;758.0971736;54.66666667;0;1.05;0;783.475138;783.475138;1.53125;46.35524327
1.53;2;16;ag40;2.966995327;21.47876551;100;0.63657721;3074.782375;255;860.2394729;960.8694921;54.66666667;0;1.05;0;784.0381377;784.0381377;0.25;118.6798131
3.06;3;8;ag40;5.501735586;14.31916132;65.40703604;0.561003452;2589.743136;510;758.1127729;809.2947301;54.66666667;0;1.05;0;784.4926261;784.4926261;1.125;48.90431632
5.1;3.5;8;ag40;8.195376099;45.15312459;28.50767989;0.4394069;2399.213297;850;593.7931082;749.7541553;54.66666667;0;1;0;785.8490878;785.8490878;1.53125;53.5208235
2.04;1.5;14;ag40;3.353295584;51.47553877;100;0.651306407;3145.095405;340;880.1437935;982.842314;54.66666667;0;1;0;788.9953692;788.9953692;0.160714286;208.649503
1.53;2;10;ag40;3.040372463;12.20211802;100;0.672335403;2985.984401;255;908.5613548;933.1201253;54.66666667;0;1.05;0;791.238518;791.238518;0.4;76.00931158
2.55;2;14;ag40;4.087379359;40.77783287;90.92839192;0.621008294;3027.461813;425;839.2003976;946.0818167;54.66666667;0;1;0;791.4274047;791.4274047;0.285714286;143.0582776
1.53;2.5;14;ag40;3.187863196;11.52302001;100;0.682786873;2943.998268;255;922.684963;919.9994588;54.66666667;0;1.05;0;791.5895476;791.5895476;0.446428571;71.4081356
2.55;2;16;ag40;4.10685638;51.45401411;87.38924444;0.6202189;3045.630912;425;838.1336488;951.7596601;54.66666667;0;1;0;792.9644363;792.9644363;0.25;164.2742552
1.53;1.5;10;ag40;2.821001335;17.82247472;100;0.646516554;3116.996122;255;873.6710188;974.061288;54.66666667;0;1.05;0;793.3563074;793.3563074;0.225;125.3778371
2.04;3.5;14;ag40;4.298581079;10.46380744;93.43674904;0.67714108;2717.022885;340;915.055514;849.0696516;54.66666667;0;1.05;0;793.8438079;793.8438079;0.875;49.1266409
2.55;3.5;12;ag40;4.956128185;11.02784971;77.62556699;0.630575262;2650.344677;425;852.1287325;828.2327115;54.66666667;0;1.05;0;794.2765054;794.2765054;1.020833333;48.54982712
2.04;3;10;ag40;4.174748097;8.12996971;97.42313694;0.680616514;2709.423317;340;919.7520461;846.6947864;54.66666667;0;1.05;0;794.6563914;794.6563914;0.9;46.38608997
1.53;1.5;8;ag40;2.870676838;17.42339495;100;0.659878824;3073.755701;255;891.7281405;960.5486565;54.66666667;0;1.05;0;794.9468789;794.9468789;0.28125;102.0685098
3.57;3.5;10;ag40;6.230083897;19.12348251;54.94615009;0.531286424;2548.52328;595;717.9546264;796.4135249;54.66666667;0;1.05;0;795.6788529;795.6788529;1.225;50.85782773
1.53;2.5;16;ag40;3.159913028;11.66753997;100;0.685458888;2972.138478;255;926.295795;928.7932745;54.66666667;0;1.05;0;795.9311743;795.9311743;0.390625;80.89377351
3.06;2.5;16;ag40;4.888178291;45.76541174;70.13423564;0.593002959;2929.369262;510;801.3553494;915.4278944;54.66666667;0;1;0;796.9277479;796.9277479;0.390625;125.1373642
3.57;3;16;ag40;5.729270872;48.59222244;54.66746106;0.56144272;2816.111953;595;758.706378;880.0349854;54.66666667;0;1;0;799.2471211;799.2471211;0.5625;101.8537044
1.53;1.5;12;ag40;2.803070898;22.96279148;100;0.654007214;3142.375567;255;883.7935326;981.9923646;54.66666667;0;1.05;0;799.675064;799.675064;0.1875;149.4971146
2.04;2.5;8;ag40;4.000756719;8.622227915;100;0.680935568;2759.737213;340;920.1832006;862.417879;54.66666667;0;1.05;0;800.3103779;800.3103779;0.78125;51.20968601
2.55;2.5;14;ag40;4.306882144;24.52655566;90.20392832;0.580890129;2923.518685;425;784.9866609;913.599589;54.66666667;0;1.05;0;800.6551875;800.6551875;0.446428571;96.47416002
1.53;2;12;ag40;2.990264147;12.47299318;100;0.682886716;3027.748188;255;922.8198868;946.1713088;54.66666667;0;1.05;0;800.7969185;800.7969185;0.333333333;89.70792441
3.57;3;8;ag40;6.056034534;20.06370322;55.33352285;0.536070362;2575.840923;595;724.4194083;804.9502885;54.66666667;0;1.05;0;800.9293939;800.9293939;1.125;53.83141808
2.04;2;14;ag40;3.527396202;26.47268742;100;0.61648711;3046.537498;340;833.0906888;952.0429682;54.66666667;0;1.05;0;801.19678;801.19678;0.285714286;123.4588671
3.06;3.5;12;ag40;5.519663975;17.0713177;65.43741934;0.589178356;2639.211289;510;796.1869675;824.7535278;54.66666667;0;1.05;0;803.2291733;803.2291733;1.020833333;54.07017771
4.08;3.5;14;ag40;6.602461079;41.9537636;45.42065747;0.543975674;2663.187944;680;735.1022623;832.2462325;54.66666667;0;1;0;803.7828316;803.7828316;0.875;75.45669804
2.55;3;10;ag40;4.741836518;11.77291373;81.95060897;0.639961651;2700.399739;425;864.8130424;843.8749183;54.66666667;0;1.05;0;804.1907863;804.1907863;0.9;52.68707242
4.59;3.5;8;ag40;7.651735046;31.30439932;36.24575271;0.455731612;2412.660301;765;615.8535298;753.956344;54.66666667;0;1.05;0;804.5834558;804.5834558;1.53125;49.97051459
1.53;1.5;14;ag40;2.79828611;28.51566112;100;0.660799415;3159.17794;255;892.9721828;987.2431061;54.66666667;0;1.05;0;804.7253511;804.7253511;0.160714286;174.1155802
2.04;3.5;16;ag40;4.240742602;10.68897073;95.62660507;0.690916258;2761.883867;340;933.670619;863.0887083;54.66666667;0;1.05;0;805.2657646;805.2657646;0.765625;55.38929113
1.53;2;14;ag40;2.96362357;16.80545838;100;0.687123886;3055.562755;255;928.5457921;954.863361;54.66666667;0;1.05;0;805.8432036;805.8432036;0.285714286;103.7268249
2.55;1.5;10;ag40;3.90828344;48.79179594;89.96754064;0.642350231;3079.110764;425;868.0408527;962.2221137;54.66666667;0;1;0;806.4209888;806.4209888;0.225;173.7014862
2.04;2;16;ag40;3.535504801;31.43099366;100;0.624188483;3065.304226;340;843.49795;957.9075705;54.66666667;0;1.05;0;806.8919322;806.8919322;0.25;141.420192
2.55;3.5;14;ag40;4.872064237;14.13797708;78.71603545;0.64507866;2707.909065;425;871.7279191;846.2215829;54.66666667;0;1.05;0;807.4323257;807.4323257;0.875;55.68073413
2.04;1.5;8;ag40;3.405791575;22.77300917;100;0.627302544;3061.724889;340;847.7061404;956.7890278;54.66666667;0;1.05;0;807.9733089;807.9733089;0.28125;121.0948115
3.06;2;14;ag40;4.650204623;59.72371876;70.73234157;0.601269548;3002.269013;510;812.5264159;938.2090666;54.66666667;0;1;0;808.2451608;808.2451608;0.285714286;162.7571618
4.08;3;14;ag40;6.280847495;53.95402829;46.5303534;0.531225531;2762.582737;680;717.8723394;863.3071052;54.66666667;0;1;0;808.3931482;808.3931482;0.642857143;97.70207215
3.06;2;12;ag40;4.651266252;48.9649784;73.23909544;0.608729786;2977.094735;510;822.6078185;930.3421048;54.66666667;0;1;0;808.9833078;808.9833078;0.333333333;139.5379876
4.08;2.5;10;ag40;6.056166168;48.65488433;48.54231832;0.531632007;2774.768416;680;718.4216311;867.1151299;54.66666667;0;1;0;809.845587;809.845587;0.625;96.89865869
3.06;3;10;ag40;5.284767044;18.26507796;68.92053061;0.593261557;2687.996484;510;801.7048068;839.9989011;54.66666667;0;1.05;0;810.4962978;810.4962978;0.9;58.71963383
5.1;3.5;10;ag40;7.915717582;55.50101237;29.2857313;0.470366999;2503.032178;850;635.6310791;782.1975555;54.66666667;0;1;0;810.6095449;810.6095449;1.225;64.61810271
4.59;3.5;12;ag40;7.215245028;45.33732792;37.74222584;0.512862202;2593.320878;765;693.0570293;810.4127742;54.66666667;0;1;0;810.8232678;810.8232678;1.020833333;70.67995129
4.08;3.5;16;ag40;6.630833128;52.97494744;42.81588463;0.550690045;2701.79708;680;744.175736;844.3115874;54.66666667;0;1;0;810.8291078;810.8291078;0.765625;86.60680004
2.04;3;12;ag40;4.058828874;11.32022119;100;0.699847662;2779.758076;340;945.7400831;868.6743989;54.66666667;0;1.05;0;811.4450687;811.4450687;0.75;54.11771832
3.57;2.5;14;ag40;5.44603267;52.59483374;57.68667648;0.572948665;2884.504121;595;774.2549523;901.4075379;54.66666667;0;1;0;811.5541634;811.5541634;0.446428571;121.9911318
2.55;2.5;8;ag40;4.547239877;12.51111278;86.00729021;0.646395601;2749.222921;425;873.5075686;859.1321627;54.66666667;0;1.05;0;812.573906;812.573906;0.78125;58.20467043
2.04;1.5;10;ag40;3.366773966;33.28837281;100;0.628155652;3103.668379;340;848.8589892;969.8963685;54.66666667;0;1.05;0;812.9643752;812.9643752;0.225;149.6343985
3.57;3.5;12;ag40;6.088173449;22.90067174;55.41442518;0.550929289;2625.801299;595;744.4990385;820.5629058;54.66666667;0;1.05;0;813.4216805;813.4216805;1.020833333;59.63925011
4.08;3.5;10;ag40;6.803567055;26.9222598;45.95016965;0.510008674;2534.677671;680;689.2009104;792.0867723;54.66666667;0;1.05;0;813.8506889;813.8506889;1.225;55.5393229
3.57;2.5;12;ag40;5.455598658;43.36024647;59.52516265;0.586849062;2848.429052;595;793.039273;890.1340787;54.66666667;0;1;0;814.0577839;814.0577839;0.520833333;104.7474942
3.57;2;8;ag40;5.291007463;40.90692392;60.88927571;0.58530223;2855.422506;595;790.9489596;892.3195332;54.66666667;0;1;0;814.0894976;814.0894976;0.5;105.8201493
3.06;3.5;14;ag40;5.44057371;20.57546874;66.16778187;0.599526724;2695.647019;510;810.1712485;842.3896934;54.66666667;0;1.05;0;814.2963297;814.2963297;0.875;62.17798526
5.1;3;8;ag40;7.690510323;55.57719075;30.34908988;0.477174128;2525.291761;850;644.8299031;789.1536753;54.66666667;0;1;0;815.9945261;815.9945261;1.125;68.36009176
2.55;3.5;16;ag40;4.839094181;17.41384861;78.70408763;0.653781988;2751.693376;425;883.4891733;859.9041801;54.66666667;0;1.05;0;816.3376737;816.3376737;0.765625;63.20449542
2.04;2.5;10;ag40;3.858391431;12.12386856;100;0.696755465;2846.522841;340;941.5614388;889.5383879;54.66666667;0;1.05;0;817.2849393;817.2849393;0.625;61.7342629
2.04;2;8;ag40;3.66505799;12.98205477;100;0.681417091;2916.945761;340;920.8339062;911.5455502;54.66666667;0;1.05;0;817.7328097;817.7328097;0.5;73.30115979
3.06;1.5;8;ag40;4.480284206;56.89461131;71.82993491;0.620447498;3018.396676;510;838.4425647;943.2489611;54.66666667;0;1;0;818.5638419;818.5638419;0.28125;159.298994
4.08;3;8;ag40;6.59896506;28.42929992;47.05360172;0.516149446;2560.413784;680;697.499252;800.1293075;54.66666667;0;1.05;0;819.5699958;819.5699958;1.125;58.6574672
4.08;3;12;ag40;6.298761506;41.76453094;48.83889335;0.567027959;2718.340969;680;766.2539982;849.481553;54.66666667;0;1;0;819.9118504;819.9118504;0.75;83.98348674
3.57;2;10;ag40;5.221568253;55.83577504;59.08270259;0.584168506;2920.383302;595;789.4168994;912.619782;54.66666667;0;1;0;820.3455605;820.3455605;0.4;130.5392063
2.04;3;14;ag40;4.003967495;11.56166646;100;0.707097906;2830.047257;340;955.5377106;884.3897679;54.66666667;0;1.05;0;820.3746175;820.3746175;0.642857143;62.28393882
2.55;3;12;ag40;4.614548874;15.29253593;84.31325743;0.660872387;2768.941198;425;893.0707933;865.2941243;54.66666667;0;1.05;0;821.5777212;821.5777212;0.75;61.52731832
4.59;3;10;ag40;6.956190202;48.57150323;39.05619888;0.527033646;2636.05578;765;712.2076299;823.7674314;54.66666667;0;1;0;821.6583538;821.6583538;0.9;77.29100225
3.06;2;8;ag40;4.753761148;29.17587703;75.32406878;0.573058577;2879.259074;510;774.4034821;899.7684605;54.66666667;0;1.05;0;821.8601799;821.8601799;0.5;95.07522295
3.06;2.5;8;ag40;5.086617772;19.36566564;71.64972833;0.606636946;2734.299118;510;819.779657;854.4684744;54.66666667;0;1.05;0;821.886846;821.886846;0.78125;65.10870748
3.06;3.5;16;ag40;5.427498391;24.01044325;65.78595114;0.606744014;2737.242063;510;819.9243431;855.3881446;54.66666667;0;1.05;0;822.2593707;822.2593707;0.765625;70.88977491
2.55;2;12;ag40;4.091283094;30.81388328;93.85995826;0.615230079;3001.580846;425;831.3919991;937.9940143;54.66666667;0;1.05;0;825.4351047;825.4351047;0.333333333;122.7384928
3.57;3.5;14;ag40;6.014056868;29.9039035;54.86468808;0.564885771;2680.17672;595;763.3591495;837.555225;54.66666667;0;1.05;0;825.9700311;825.9700311;0.875;68.7320785
2.04;1.5;12;ag40;3.344580372;39.27617994;100;0.6512769;3128.809841;340;880.1039188;977.7530752;54.66666667;0;1.05;0;826.6499479;826.6499479;0.1875;178.3776198
2.04;3;16;ag40;3.968321399;15.04030995;100;0.713763214;2862.113118;340;964.5448839;894.4103495;54.66666667;0;1.05;0;827.0343317;827.0343317;0.5625;70.54793598
2.04;2.5;12;ag40;3.786543921;15.97001179;100;0.705333796;2899.128665;340;953.1537783;905.9777078;54.66666667;0;1.05;0;827.0960201;827.0960201;0.520833333;72.70164328
3.57;3;10;ag40;5.847592308;24.48132607;58.00765812;0.569137516;2672.586227;595;769.1047509;835.1831959;54.66666667;0;1.05;0;827.1507814;827.1507814;0.9;64.97324786
3.06;3;12;ag40;5.177374137;22.19788047;70.35126731;0.615356588;2754.650437;510;831.5629574;860.8282614;54.66666667;0;1.05;0;828.2369266;828.2369266;0.75;69.03165516
4.59;2.5;8;ag40;6.716593561;51.79833027;39.77031063;0.538495058;2674.016051;765;727.6960239;835.630016;54.66666667;0;1;0;830.7753466;830.7753466;0.78125;85.97239758
2.04;2;10;ag40;3.58330299;17.16954344;100;0.696594743;2978.187005;340;941.3442467;930.683439;54.66666667;0;1.05;0;831.60969;831.60969;0.4;89.58257474
4.08;3.5;12;ag40;6.656682922;34.40423409;46.21840552;0.53033896;2610.205271;680;716.6742701;815.6891473;54.66666667;0;1.05;0;831.7271961;831.7271961;1.020833333;65.2083225
4.59;3.5;10;ag40;7.347208108;37.25032161;37.84520836;0.489798939;2519.446639;765;661.8904581;787.3270746;54.66666667;0;1.05;0;832.3761364;832.3761364;1.225;59.97720904
2.55;3;14;ag40;4.558266443;18.96311607;84.8982642;0.675615508;2818.5797;425;912.9939291;880.8061563;54.66666667;0;1.05;0;833.9800299;833.9800299;0.642857143;70.90636689
2.55;1.5;8;ag40;3.940906312;37.33188496;91.71506697;0.624663119;3044.0941;425;844.1393501;951.2794064;54.66666667;0;1.05;0;834.5465648;834.5465648;0.28125;140.1211133
2.55;2.5;10;ag40;4.401321958;16.36125144;89.37345488;0.674452609;2833.780066;425;911.4224452;885.5562707;54.66666667;0;1.05;0;835.0925506;835.0925506;0.625;70.42115132
3.57;3.5;16;ag40;6.027507865;33.4219996;54.18415384;0.57511887;2720.311337;595;777.1876628;850.0972927;54.66666667;0;1.05;0;835.1997344;835.1997344;0.765625;78.72663334
2.04;2.5;14;ag40;3.739083196;16.27164805;100;0.714357727;2938.032502;340;965.3482797;918.1351567;54.66666667;0;1.05;0;835.6192028;835.6192028;0.446428571;83.7554636
3.06;2;10;ag40;4.674848253;38.79215942;75.05544054;0.58899434;2942.892917;510;795.9382975;919.6540366;54.66666667;0;1.05;0;836.3573169;836.3573169;0.4;116.8712063
3.57;2.5;8;ag40;5.629548298;26.03422059;59.97639367;0.579503951;2716.284523;595;783.1134468;848.8389134;54.66666667;0;1.05;0;836.833326;836.833326;0.78125;72.05821822
4.59;3;8;ag40;7.149000849;39.25425254;38.42125824;0.496303683;2543.103652;765;670.6806525;794.7198913;54.66666667;0;1.05;0;838.0401903;838.0401903;1.125;63.54667422
3.06;3;14;ag40;5.138144338;26.08717395;70.43763892;0.626449614;2801.789107;510;846.5535328;875.5590959;54.66666667;0;1.05;0;838.63942;838.63942;0.642857143;79.92668969
2.55;3;16;ag40;4.548199293;22.72993883;84.32214121;0.6791063;2849.447375;425;917.7112165;890.4523047;54.66666667;0;1.05;0;839.0072324;839.0072324;0.5625;80.85687633
2.04;2;12;ag40;3.536036778;21.73010846;100;0.707310356;3019.531168;340;955.8248049;943.60349;54.66666667;0;1.05;0;841.1999032;841.1999032;0.333333333;106.0811034
2.55;2;8;ag40;4.202304305;21.19240346;92.24868739;0.673919223;2900.397239;425;910.7016525;906.3741372;54.66666667;0;1.05;0;842.1265264;842.1265264;0.5;84.04608611
3.06;2.5;10;ag40;4.959647221;23.69155386;73.87615496;0.63395759;2816.298332;510;856.6994459;880.0932286;54.66666667;0;1.05;0;843.7774361;843.7774361;0.625;79.35435553
3.57;3;12;ag40;5.744462558;28.69836103;58.96405105;0.590752308;2737.369615;595;798.3139304;855.4280047;54.66666667;0;1.05;0;844.4596773;844.4596773;0.75;76.59283411
4.08;3;10;ag40;6.389101781;33.58355323;49.19102739;0.54948935;2655.160169;680;742.5531763;829.737553;54.66666667;0;1.05;0;845.7017552;845.7017552;0.9;70.99001979
3.06;3;16;ag40;5.12381403;30.07174491;69.8910497;0.633836265;2836.87116;510;856.5354937;886.5222374;54.66666667;0;1.05;0;845.9702059;845.9702059;0.5625;91.0900272
2.55;2.5;12;ag40;4.337763921;20.34077615;90.34024557;0.689215051;2889.568163;425;931.37169;902.990051;54.66666667;0;1.05;0;848.1766094;848.1766094;0.520833333;83.28506728
3.57;3;14;ag40;5.700969601;36.53416053;57.90203474;0.600313243;2782.630929;595;811.2341119;869.5721652;54.66666667;0;1.05;0;853.932197;853.932197;0.642857143;88.68174934
3.06;2.5;12;ag40;4.894904974;32.05198252;73.20904957;0.646870653;2870.571721;510;874.1495314;897.0536627;54.66666667;0;1.05;0;855.821118;855.821118;0.520833333;93.98217549
4.08;2.5;8;ag40;6.176031456;35.618693;50.33520795;0.561772939;2695.794737;680;759.1526207;842.4358554;54.66666667;0;1.05;0;855.9559666;855.9559666;0.78125;79.05320264
2.55;2;10;ag40;4.129075621;25.92119771;93.75924776;0.693047024;2965.383656;425;936.5500325;926.6823924;54.66666667;0;1.05;0;858.2813487;858.2813487;0.4;103.2268905
3.57;2.5;10;ag40;5.499025116;34.54483561;60.60344995;0.606947354;2796.486038;595;820.1991274;873.901887;54.66666667;0;1.05;0;858.585355;858.585355;0.625;87.98440185
2.55;2.5;16;ag40;4.309721449;28.78974663;89.04680197;0.700337336;2950.266594;425;946.4018052;921.9583106;54.66666667;0;1.05;0;860.0760406;860.0760406;0.390625;110.3288691
3.06;2.5;14;ag40;4.878233723;36.60523388;72.71493683;0.655779052;2907.941474;510;886.1879084;908.7317107;54.66666667;0;1.05;0;864.1218667;864.1218667;0.446428571;109.2724354
2.04;1.5;16;jx-gp-055;3.621362786;83.27278814;89.42313548;0.670947605;3163.717973;340;906.6859524;988.6618666;54.66666667;0;0;0;0;0;0.140625;257.5191314
2.55;1.5;12;jx-gp-055;3.916529427;66.51905469;84.44092069;0.651274021;3117.896974;425;880.1000286;974.3428043;54.66666667;0;0;0;0;0;0.1875;208.8815694
2.55;1.5;14;jx-gp-055;3.956523492;92.74482992;76.95510153;0.652796769;3132.46576;425;882.1577958;978.89555;54.66666667;0;0;0;0;0;0.160714286;246.183684
2.55;1.5;16;jx-gp-055;4.211898575;152.6420757;54.34071705;0.656970943;3135.114886;425;887.7985715;979.7234018;54.66666667;0;0;0;0;0;0.140625;299.5127876
3.06;1.5;10;jx-gp-055;4.463158243;77.53210333;66.65682238;0.635362861;3063.70576;510;858.5984614;957.4080502;54.66666667;0;0;0;0;0;0.225;198.3625886
3.06;1.5;12;jx-gp-055;4.470828374;110.369702;59.09230634;0.618152022;3085.536363;510;835.3405705;964.2301135;54.66666667;0;0;0;0;0;0.1875;238.44418
3.06;1.5;14;jx-gp-055;4.751690861;200.4903818;35.30429531;0.641415625;3089.887263;510;866.7778713;965.5897696;54.66666667;0;0;0;0;0;0.160714286;295.6607647
3.06;2;14;jx-gp-055;4.706873653;66.69343686;66.91783161;0.607422657;3018.516286;510;820.8414284;943.2863394;54.66666667;0;0;0;0;0;0.285714286;164.7405778
3.06;1.5;16;jx-gp-055;4.781829101;296.3265215;18.7279403;0.635043816;3096.789487;510;858.1673186;967.7467148;54.66666667;0;0;0;0;0;0.140625;340.0411805
3.06;2;16;jx-gp-055;5.159319198;117.1699053;46.92345343;0.616002618;3027.951378;510;832.43597;946.2348057;54.66666667;0;0;0;0;0;0.25;206.3727679
3.57;1.5;8;jx-gp-055;5.034416863;83.33129576;52.28566955;0.596252649;2994.626914;595;805.7468232;935.8209106;54.66666667;0;0;0;0;0;0.28125;179.0014884
3.57;1.5;10;jx-gp-055;5.008930875;124.8721056;44.84429243;0.619732563;3026.507196;595;837.4764363;945.7834988;54.66666667;0;0;0;0;0;0.225;222.61915
3.57;2;12;jx-gp-055;5.230943169;73.64383179;55.14772995;0.602586797;2973.087765;595;814.3064827;929.0899265;54.66666667;0;0;0;0;0;0.333333333;156.9282951
3.57;1.5;12;jx-gp-055;5.037916796;190.9766321;32.48366332;0.630219754;3046.343007;595;851.6483164;951.9821897;54.66666667;0;0;0;0;0;0.1875;268.6888958
3.57;1.5;14;jx-gp-055;5.34222665;267.9712219;15.90131658;0.623451911;3053.858027;595;842.5025823;954.3306335;54.66666667;0;0;0;0;0;0.160714286;332.4052138
3.57;2;14;jx-gp-055;5.303804179;103.7032523;47.70477536;0.604234;2994.835237;595;816.5324326;935.8860114;54.66666667;0;0;0;0;0;0.285714286;185.6331463
3.57;1.5;16;jx-gp-055;5.336128049;269.73543;14.31771153;0.63579254;3062.616593;595;859.1791085;957.0676854;54.66666667;0;0;0;0;0;0.140625;379.4579946
3.57;2;16;jx-gp-055;5.770460251;210.6720053;22.32804127;0.607822935;2996.241807;595;821.3823451;936.3255646;54.66666667;0;0;0;0;0;0.25;230.81841
3.57;2.5;16;jx-gp-055;5.755345129;84.46807726;46.09111517;0.593585352;2925.023403;595;802.142367;914.0698136;54.66666667;0;0;0;0;0;0.390625;147.3368353
4.08;1.5;8;jx-gp-055;5.570242126;129.7198954;34.83093026;0.598758823;2954.269322;680;809.133544;923.209163;54.66666667;0;0;0;0;0;0.28125;198.0530534
4.08;1.5;10;jx-gp-055;5.556835085;210.2287532;22.52603157;0.600088753;2984.434091;680;810.9307472;932.6356535;54.66666667;0;0;0;0;0;0.225;246.9704482
4.08;2;10;jx-gp-055;5.792680417;81.03261745;44.07391516;0.587406982;2910.441302;680;793.7932186;909.512907;54.66666667;0;0;0;0;0;0.4;144.8170104
4.08;1.5;12;jx-gp-055;5.615663111;251.912959;15.52202117;0.609876625;3007.234699;680;824.1576013;939.7608436;54.66666667;0;0;0;0;0;0.1875;299.5020326
4.08;1.5;14;jx-gp-055;5.907894019;239.6008405;12.23180076;0.609865917;3009.006292;680;824.1431304;940.3144663;54.66666667;0;0;0;0;0;0.160714286;367.6022945
4.08;1.5;16;jx-gp-055;5.898953312;241.1571853;10.45088745;0.601115132;3007.191792;680;812.3177454;939.747435;54.66666667;0;0;0;0;0;0.140625;419.4811244
4.08;2;12;jx-gp-055;5.799452642;116.7752093;37.39369983;0.588135524;2942.226724;680;794.7777356;919.4458511;54.66666667;0;0;0;0;0;0.333333333;173.9835793
4.08;2;14;jx-gp-055;6.001155758;193.1109055;22.13994413;0.597018092;2959.748728;680;806.781206;924.9214774;54.66666667;0;0;0;0;0;0.285714286;210.0404515
4.08;2;16;jx-gp-055;6.356022356;217.9530744;14.89145821;0.60195642;2960.989841;680;813.4546223;925.3093253;54.66666667;0;0;0;0;0;0.25;254.2408942
4.08;2.5;12;jx-gp-055;6.055057261;63.86562697;45.69634878;0.554895011;2849.955068;680;749.8581234;890.6109586;54.66666667;0;0;0;0;0;0.520833333;116.2570994
4.08;2.5;14;jx-gp-055;6.110666451;87.06658601;40.40356898;0.575288363;2880.179395;680;777.4167069;900.0560608;54.66666667;0;0;0;0;0;0.446428571;136.8789285
4.08;2.5;16;jx-gp-055;6.856038813;192.1369065;14.63647042;0.575207572;2890.363002;680;777.3075301;903.2384381;54.66666667;0;0;0;0;0;0.390625;175.5145936
4.08;3;16;jx-gp-055;6.557491161;80.02376628;37.66151405;0.557215679;2815.149009;680;752.9941607;879.7340652;54.66666667;0;0;0;0;0;0.5625;116.5776206
4.59;1.5;8;jx-gp-055;6.116014757;216.7172678;14.84410584;0.578429796;2911.937203;765;781.661887;909.9803758;54.66666667;0;0;0;0;0;0.28125;217.4583025
4.59;1.5;10;jx-gp-055;6.111134033;226.2826378;13.7449446;0.597109784;2946.230013;765;806.9051132;920.696879;54.66666667;0;0;0;0;0;0.225;271.605957
4.59;2;8;jx-gp-055;6.397414993;85.65689137;35.0989325;0.564288966;2825.948263;765;762.5526564;883.1088323;54.66666667;0;0;0;0;0;0.5;127.9482999
4.59;2;10;jx-gp-055;6.344137259;126.0243911;28.97905248;0.563668607;2879.030208;765;761.7143344;899.69694;54.66666667;0;0;0;0;0;0.4;158.6034315
4.59;1.5;12;jx-gp-055;6.43001469;217.4337349;10.91863244;0.580906862;2950.477272;765;785.0092733;922.0241477;54.66666667;0;0;0;0;0;0.1875;342.9341168
4.59;1.5;14;jx-gp-055;6.466456124;217.0885353;8.934917596;0.575805718;2956.271268;765;778.1158349;923.8347712;54.66666667;0;0;0;0;0;0.160714286;402.3572699
4.59;1.5;16;jx-gp-055;6.456094365;218.461173;6.93379206;0.60349272;2966.019963;765;815.5307032;926.8812385;54.66666667;0;0;0;0;0;0.140625;459.1000437
4.59;2;12;jx-gp-055;6.370804221;192.1799142;18.2636046;0.582910449;2908.551116;765;787.7168234;908.9222236;54.66666667;0;0;0;0;0;0.333333333;191.1241266
4.59;2;14;jx-gp-055;6.910717863;193.4323873;13.12825316;0.573173409;2908.962116;765;774.5586609;909.0506612;54.66666667;0;0;0;0;0;0.285714286;241.8751252
4.59;2;16;jx-gp-055;6.92453183;194.1302933;12.58377081;0.590997795;2925.795758;765;798.645669;914.3111745;54.66666667;0;0;0;0;0;0.25;276.9812732
4.59;2.5;10;jx-gp-055;6.637801556;69.42878008;37.22436043;0.52806116;2780.54398;765;713.5961616;868.9199937;54.66666667;0;0;0;0;0;0.625;106.2048249
4.59;2.5;12;jx-gp-055;6.62640884;95.06631484;32.81269533;0.55015681;2825.903161;765;743.4551491;883.0947378;54.66666667;0;0;0;0;0;0.520833333;127.2270497
4.59;3;12;jx-gp-055;6.925081936;62.41027533;37.09496634;0.548919319;2728.625939;765;741.7828631;852.6956058;54.66666667;0;0;0;0;0;0.75;92.33442582
4.59;2.5;14;jx-gp-055;6.724649608;140.9132432;23.86442156;0.564337226;2853.833272;765;762.617873;891.8228974;54.66666667;0;0;0;0;0;0.446428571;150.6321512
4.59;2.5;16;jx-gp-055;7.485416708;171.2739833;12.75251683;0.567252301;2859.696238;765;766.5571639;893.6550743;54.66666667;0;0;0;0;0;0.390625;191.6266677
4.59;3;14;jx-gp-055;6.972599129;84.81126339;32.28703738;0.528367734;2767.511807;765;714.0104508;864.8474397;54.66666667;0;0;0;0;0;0.642857143;108.4626531
4.59;3;16;jx-gp-055;8.055369056;150.2175521;12.09975128;0.537728468;2782.335447;765;726.6600925;869.4798273;54.66666667;0;0;0;0;0;0.5625;143.206561
4.59;3.5;14;jx-gp-055;7.291466826;62.20846503;34.01503487;0.529425905;2675.592674;765;715.4404125;836.1227106;54.66666667;0;0;0;0;0;0.875;83.33104944
4.59;3.5;16;jx-gp-055;7.522166825;93.67674074;25.66578468;0.523072398;2708.832768;765;706.8545914;846.5102401;54.66666667;0;0;0;0;0;0.765625;98.24870955
