binder_count,binder_mass,span,aspect_ratio,mean_aerodynamic_chord,wing_area,horizontal_stabilizer_area,wing_loading,battery_capacity,propeller,main_wing_airfoil,horizontal_stabilizer_airfoil,fowler_affected_span,fowler_affected_span_ratio,fowler_affected_area,fowler_affected_area_ratio,fuselage_wetted_area,fuselage_length,fuselage_diameter,mass_total,mass_empty,mass_payload,mass_battery,mass_fuselage,mass_wing,mass_horizontal_stabilizer,mass_landing_gear,mass_misc,x_center_of_gravity,c_m_alpha,c_l_alpha,c_n_beta,x_neutral_point,static_margin,transport_box_height,transport_box_width,transport_box_length,take_off_length,take_off_time_from_counter_start,take_off_time_total,cl_max_at_take_off,assumed_wind_speed,take_off_ground_speed,take_off_air_speed,takeoff_battery_voltage,takeoff_battery_soc,climb_air_speed,climb_rate,climb_flap_angle,climb_cl,climb_reynolds,climb_battery_voltage,climb_battery_soc,efficiency_motor_on_air_speed,efficiency_motor_on_cl,efficiency_motor_on_reynolds,efficiency_motor_on_flap_angle,efficiency_motor_on_time,efficiency_motor_off_air_speed,efficiency_motor_off_cl,efficiency_motor_off_reynolds,efficiency_motor_off_flap_angle,efficiency_motor_off_time,efficiency_battery_voltage,efficiency_battery_soc,cruise_air_speed,cruise_flap_angle,cruise_cl,cruise_drag_force,cruise_reynolds,cruise_battery_voltage,cruise_battery_soc,score_factor_take_off,score_payload,max_payload,score_efficiency,max_efficiency,score_distance,max_distance,t_loading,t_unloading,b_loading,penalty_current,penalty_round,score_round
2,0.030241981004860655,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,8.95558651842982,2.4,aeronaut14x8,Aka_v6,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,5.821131236979383,1.741131236979383,4.08,0.21344,0.29255370769050176,0.5721425294261633,0.05387599986271738,0.154119,0.455,0.09753110820319508,-1.485328720947412,5.448503698005671,0.0730207394314128,0.1707018475542971,0.2726122259017812,0.3120383154952395,0.1365208077264077,0.9514408767783527,34.84852554191272,5.8000000000000025,6.600000000000003,1.5168969206630352,2.2,9.431625305526854,11.631625305526853,11.895554167289507,0.9597222222222223,15.60273336071495,2.4629807978891787,6,0.6228972468080994,254935.11917186165,11.759508332587854,0.9152777777777777,29.37513914615239,0.17792909346383612,479964.2745783119,0,67.89157651139334,24.481499624739744,0.25617149137605627,400006.452718931,0,22.10842348860666,11.343073254960247,0.7606049018899421,30.359557172554126,0,0.16657735651437233,6.998459377466847,496048.8106063093,10.919613913577884,0.48648758155766203,1.05,680.0,6.0,750.4268209872342,0.74,853.8625454780848,3200.0,14.399999999999999,9.6,52.0,0.0,0.0,854.1012782628618
2,0.0310990556920544,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.15366611101412,2.4,aeronaut14x8,Aka_v9,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,5.949882972159179,1.6998829721591786,4.25,0.21344,0.29255370769050176,0.5308942646059593,0.05387599986271738,0.154119,0.455,0.09480993776508999,-1.545083974664727,5.447296983968077,0.07335764034077483,0.1709424361165379,0.2836423237455308,0.3120383154952395,0.1597255174260389,0.9282361670787216,37.44677118826347,6.200000000000003,7.0000000000000036,1.515202393432359,2.2,9.49961280614753,11.699612806147531,11.891000000253598,0.9583333333333333,15.371677934430922,2.3856870549107114,6,0.6562305898749053,251159.8740738883,11.757595832740982,0.9145833333333333,30.33812693558478,0.1705023369744195,495698.65913673287,0,73.56498773562066,22.219027803142126,0.31787601461244797,363039.627091172,2,16.43501226437934,11.321544702427774,0.7507552296256585,30.192648978492816,0,0.1721493663112692,7.016775709802204,493321.6755998932,10.896687605651659,0.4667882370290949,1.05,708.3333333333334,6.0,744.368591371747,0.74,849.1682525201105,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,859.9045620288168
2,0.029962789513888696,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,8.881502059534117,2.4,aeronaut14x8,Aka_v9,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,5.772976338697176,1.692976338697176,4.08,0.21344,0.29255370769050176,0.5239876311439562,0.05387599986271738,0.154119,0.455,0.09762833031477522,-1.490544591217128,5.447296983968077,0.07312622684564317,0.1710750636537818,0.27363013171559125,0.3120383154952395,0.1597255174260389,0.9282361670787216,33.31328944630859,5.600000000000002,6.400000000000003,1.5142648883715117,2.2,9.315709284097277,11.515709284097277,11.897935417099198,0.9604166666666667,15.131015565683855,2.479462668928037,6,0.6562305898749053,247227.65987536887,11.760464582511291,0.915625,30.684409082357192,0.16171998403370316,501356.6088250091,0,74.02525132711281,21.341202124166085,0.33431930850231584,348696.7174926949,2,15.974748672887188,11.319998504548922,0.7499561608904292,30.226138852628807,0,0.166660957200578,7.013557341455532,493868.8710724125,10.89499810982173,0.465190099558636,1.05,680.0,6.0,748.6189743553319,0.74,850.1101552301852,3200.0,14.399999999999999,9.6,52.0,0.0,0.0,852.1551953549309
2,0.03151588348126387,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.231620033257128,2.4,aeronaut14x8,Aka_v6,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,6.000553021617133,1.750553021617133,4.25,0.21344,0.29255370769050176,0.5815643140639128,0.05387599986271738,0.154119,0.455,0.0947320172218059,-1.53954670294205,5.448503698005671,0.07325066279177667,0.1705727916067913,0.2825632115300893,0.3120383154952395,0.1365208077264077,0.9514408767783527,38.96526429083487,6.400000000000003,7.200000000000004,1.517788161639758,2.2,9.594937907806399,11.7949379078064,11.888674999787204,0.9576388888888889,15.439105990933914,2.3686229191657877,6,0.6562305898749053,252261.589986268,11.756639582817545,0.9142361111111111,30.32243588827409,0.17213236870492668,495442.2810442793,0,71.70556342878687,22.135967980204416,0.32299342536480896,361682.5016843934,2,18.294436571213126,11.328631216650063,0.7539833968250228,30.306320011239123,0,0.17231548573553512,6.992483831552336,495178.9616029042,10.903587304042121,0.4732445714278233,1.05,708.3333333333334,6.0,747.2741292898736,0.74,852.3652503161003,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,862.0404495287576
2,0.03225596003077022,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.417323741585495,2.4,aeronaut14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,6.121260432030572,1.7012604320305718,4.42,0.21344,0.29255370769050176,0.532271724477352,0.05387599986271738,0.154119,0.455,0.09215997027756981,-1.631195249658953,5.44012443889071,0.07424223847075577,0.1726414525621838,0.2998452090539988,0.3120383154952395,0.16135856995018324,0.9266031145545772,43.695373453088365,7.0000000000000036,7.800000000000004,1.4748615227861528,2.2,9.852076264107847,12.052076264107846,11.88176666500406,0.9555555555555555,15.21491881732162,2.2961973528591484,6,0.6895639329417113,248598.5661749687,11.753770833047236,0.9131944444444444,30.798642762384546,0.1702068917485007,503223.0879961868,0,81.31119434574852,21.963634996082178,0.334681619741425,358866.7303173672,2,8.688805654251482,11.297734160320177,0.7373069542608532,30.200487701984557,0,0.1770159437919698,6.994426974803623,493449.75353734964,10.866728084329988,0.4398916862994844,1.0,736.6666666666667,6.0,744.5993301720105,0.74,849.3887166183157,3200.0,15.599999999999998,10.399999999999999,51.333333333333336,0.0,0.0,828.2182378189976
2,0.03225234894107132,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.425933323285795,2.4,aeronaut14x8,Aka_v9,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,6.126856660135767,1.7068566601357666,4.42,0.21344,0.29255370769050176,0.537867952582547,0.05387599986271738,0.154119,0.455,0.09215396822983453,-1.596549673350073,5.447296983968077,0.07357595648385722,0.1708183558992833,0.29309025706673847,0.3120383154952395,0.1597255174260389,0.9282361670787216,41.52949440259142,6.800000000000003,7.600000000000004,1.5158874339436759,2.2,9.633992201032498,11.833992201032498,11.884024998758415,0.9562499999999999,15.608121376351978,2.295914147687225,6,0.6562305898749053,255023.15467030733,11.754727082970673,0.9135416666666667,29.277115988574813,0.18853004617366234,478362.66127243044,0,70.98876636756351,24.492189856800294,0.2693902825875621,400181.12183115166,0,19.011233632436486,11.331501862720868,0.7552278361674244,30.16451385701062,0,0.17760062900204351,7.025094740212133,492861.97213754745,10.90637241471328,0.4757334501126266,1.0,736.6666666666667,6.0,735.4846309885135,0.74,848.3769522284238,3200.0,15.599999999999998,10.399999999999999,51.333333333333336,0.0,0.0,824.8427499612014
2,0.031114750301901316,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.14542406999488,2.4,aeronaut14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,5.944525645496672,1.6945256454966717,4.25,0.21344,0.29255370769050176,0.5255369379434524,0.05387599986271738,0.154119,0.455,0.0948180655773848,-1.580270444294867,5.44012443889071,0.07402517257998703,0.1727888763957163,0.2904842457274926,0.3120383154952395,0.16135856995018324,0.9266031145545772,37.62882629095002,6.200000000000003,7.0000000000000036,1.4748330584844678,2.2,9.561727285032994,11.761727285032993,11.891000000253598,0.9583333333333333,16.21948519625976,2.3942159252559234,4,0.5895639042357068,265012.308793647,11.757595832740982,0.9145833333333333,30.636918887713993,0.1670423041563696,500580.66026837076,0,74.09369822831763,21.671042231229706,0.33385435711564004,354086.0185246309,2,15.906301771682365,11.3197685657586,0.7498373294647264,30.270080993514167,0,0.17111555077384744,7.00359834787356,494586.8475105334,10.894767101548558,0.4649524367072305,1.05,708.3333333333334,6.0,749.2894320111815,0.74,851.3460279425859,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,862.3890776504852
2,0.032818292498813566,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.50792705179327,2.4,aeronaut14x8,Aka_v6,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,6.180152583665627,1.7601525836656267,4.42,0.21344,0.29255370769050176,0.5911638761124071,0.05387599986271738,0.154119,0.455,0.09209477962225891,-1.590662523407212,5.448503698005671,0.07346744165456481,0.1704509136695653,0.2919448368897035,0.3120383154952395,0.1365208077264077,0.9514408767783527,43.01797047339097,7.0000000000000036,7.800000000000004,1.518421276970772,2.2,9.710951101714002,11.910951101714002,11.88176666500406,0.9555555555555555,15.67787298945568,2.2784980286668617,6,0.6562305898749053,256162.83548058086,11.753770833047236,0.9131944444444444,30.8493842305248,0.17127959946837806,504052.1595395012,0,80.90527016510937,22.011988753208055,0.336418657692427,359656.78873535764,2,9.094729834890629,11.298780683514341,0.7380116837411296,30.227877512036194,0,0.1783952681315604,6.984174085425925,493897.2792578871,10.868492077832597,0.44130114526003694,1.0,736.6666666666667,6.0,747.2254903406297,0.74,850.159055026018,3200.0,15.599999999999998,10.399999999999999,51.333333333333336,0.0,0.0,829.3504040111047
2,0.0299897394442962,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,8.873617552916274,2.4,aeronaut14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,5.767851409395578,1.687851409395578,4.08,0.21344,0.29255370769050176,0.5188627018423587,0.05387599986271738,0.154119,0.455,0.09763866772578898,-1.526278829884212,5.44012443889071,0.07379504316369456,0.1729449871066472,0.28055954363342356,0.3120383154952395,0.16135856995018324,0.9266031145545772,35.36134502816851,5.8000000000000025,6.600000000000003,1.4748331203565321,2.2,9.562358408569198,11.762358408569199,11.895554167289507,0.9597222222222223,15.990573143739342,2.491415984246441,4,0.5878098430839808,261272.0845624169,11.759508332587854,0.9152777777777777,29.812857239698253,0.17116158645525884,487116.20826595393,0,67.75790289656464,23.310654626416223,0.27996553070305386,380875.8617975396,2,22.242097103435356,11.343574530975753,0.7608369741379086,30.283304747305895,0,0.16588494386965308,6.9919659675248385,494802.91216861963,10.920165317194769,0.48695172605359494,1.05,680.0,6.0,752.6290884713219,0.74,851.7179460179782,3200.0,14.399999999999999,9.6,52.0,0.0,0.0,854.1214620712551
2,0.03342280678470414,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.698306067810126,2.4,aeronaut14x8,Aka_v9,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,6.3038989440765825,1.7138989440765826,4.59,0.21344,0.29255370769050176,0.5449102365233632,0.05387599986271738,0.154119,0.455,0.08964682304491553,-1.644894117905636,5.447296983968077,0.07378110078184792,0.1707004790699767,0.3019651990237945,0.3120383154952395,0.1597255174260389,0.9282361670787216,47.496961803472786,7.400000000000004,8.400000000000002,1.517059212877551,2.2,9.863851518068273,12.063851518068272,11.874606248888375,0.9534722222222222,15.84060352040905,2.2097111642684877,6,0.6562305898749053,258821.7110982308,11.751858333200365,0.9125,30.141266169310427,0.18301458387479727,492482.1251006661,0,78.0862760502407,23.501406105544564,0.30103777027671563,383992.5753848033,2,11.913723949759301,11.306046319115545,0.74290577074611,30.092570670121482,0,0.18360736787204907,7.021028409790228,491686.48291401396,10.879744110283507,0.4510893192699975,1.0,765.0,6.0,735.0959003640263,0.74,846.3535500971666,3200.0,16.2,10.799999999999999,51.0,0.0,0.0,833.1498168203976
