binder_count,binder_mass,span,aspect_ratio,mean_aerodynamic_chord,wing_area,horizontal_stabilizer_area,wing_loading,battery_capacity,propeller,main_wing_airfoil,horizontal_stabilizer_airfoil,fowler_affected_span,fowler_affected_span_ratio,fowler_affected_area,fowler_affected_area_ratio,fuselage_wetted_area,fuselage_length,fuselage_diameter,mass_total,mass_empty,mass_payload,mass_battery,mass_fuselage,mass_wing,mass_horizontal_stabilizer,mass_landing_gear,mass_misc,x_center_of_gravity,c_m_alpha,c_l_alpha,c_n_beta,x_neutral_point,static_margin,transport_box_height,transport_box_width,transport_box_length,take_off_length,take_off_time_from_counter_start,take_off_time_total,cl_max_at_take_off,assumed_wind_speed,take_off_ground_speed,take_off_air_speed,takeoff_battery_voltage,takeoff_battery_soc,climb_air_speed,climb_rate,climb_flap_angle,climb_cl,climb_reynolds,climb_battery_voltage,climb_battery_soc,efficiency_motor_on_air_speed,efficiency_motor_on_cl,efficiency_motor_on_reynolds,efficiency_motor_on_flap_angle,efficiency_motor_on_time,efficiency_motor_off_air_speed,efficiency_motor_off_cl,efficiency_motor_off_reynolds,efficiency_motor_off_flap_angle,efficiency_motor_off_time,efficiency_battery_voltage,efficiency_battery_soc,cruise_air_speed,cruise_flap_angle,cruise_cl,cruise_drag_force,cruise_reynolds,cruise_battery_voltage,cruise_battery_soc,score_factor_take_off,score_payload,max_payload,score_efficiency,max_efficiency,score_distance,max_distance,t_loading,t_unloading,b_loading,penalty_current,penalty_round,score_round
2,0.028995802675283122,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,8.679811960632351,2.4,aeronaut14x8,Aka_v6,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,5.641877774411029,1.7318777744110285,3.91,0.21344,0.29255370769050176,0.5628890668578088,0.05387599986271738,0.154119,0.455,0.10050727478142824,-1.427626627629714,5.448503698005671,0.07277603729021055,0.1708392654940018,0.26202177822734557,0.3120383154952395,0.1365208077264077,0.9514408767783527,30.69472413926271,5.200000000000002,6.000000000000003,1.5157016754662842,2.2,9.212606422259983,11.412606422259984,11.90269791671858,0.9618055555555556,15.359388570936956,2.5619831324161226,6,0.6220974638586739,250959.0765421706,11.762377082358164,0.9163194444444445,30.472569493817865,0.16025255467240915,497895.3338354891,0,73.33517934212439,23.18933503607027,0.2767238067238884,378893.6050026757,0,16.66482065787561,11.322316714937852,0.751154202531034,30.317877033088205,0,0.16189205636220796,6.969101174578759,495367.7933078531,10.897700199047092,0.4675861828398459,1.05,651.6666666666667,6.0,756.6593386465514,0.74,852.6902915556058,3200.0,13.799999999999999,9.2,52.333333333333336,0.0,0.0,846.3057039040883
2,0.030241981004860655,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,8.95558651842982,2.4,aeronaut14x8,Aka_v6,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,5.821131236979383,1.741131236979383,4.08,0.21344,0.29255370769050176,0.5721425294261633,0.05387599986271738,0.154119,0.455,0.09753110820319508,-1.485328720947412,5.448503698005671,0.0730207394314128,0.1707018475542971,0.2726122259017812,0.3120383154952395,0.1365208077264077,0.9514408767783527,34.84852554191272,5.8000000000000025,6.600000000000003,1.5168969206630352,2.2,9.431625305526854,11.631625305526853,11.895554167289507,0.9597222222222223,15.60273336071495,2.4629807978891787,6,0.6228972468080994,254935.11917186165,11.759508332587854,0.9152777777777777,30.309305598011704,0.16713017113559187,495227.74349913164,0,72.84781858688072,23.17374234040826,0.2859002158229211,378638.83389078744,0,17.15218141311928,11.323987346505742,0.7520003149533321,30.33745109111278,0,0.16682020580458282,6.990053150128316,495687.61642472673,10.89984763282244,0.46927840768444196,1.05,680.0,6.0,752.4068074829727,0.74,853.2408119375469,3200.0,14.399999999999999,9.6,52.0,0.0,0.0,854.5766667971819
2,0.03151588348126387,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.231620033257128,2.4,aeronaut14x8,Aka_v6,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,6.000553021617133,1.750553021617133,4.25,0.21344,0.29255370769050176,0.5815643140639128,0.05387599986271738,0.154119,0.455,0.0947320172218059,-1.53954670294205,5.448503698005671,0.07325066279177667,0.1705727916067913,0.2825632115300893,0.3120383154952395,0.1365208077264077,0.9514408767783527,38.96526429083487,6.400000000000003,7.200000000000004,1.517788161639758,2.2,9.594937907806399,11.7949379078064,11.888674999787204,0.9576388888888889,15.439105990933914,2.3686229191657877,6,0.6562305898749053,252261.589986268,11.756639582817545,0.9142361111111111,30.40767113162949,0.17116871836750117,496834.9509323108,0,73.68355158933873,22.41023713473899,0.31513585175257214,366163.82159033284,2,16.316448410661266,11.321146402013586,0.7505493896018425,30.29805574040128,0,0.17240950206935532,6.989353984864908,495043.9305912086,10.896230458424961,0.46637655698146285,1.05,708.3333333333334,6.0,747.8371031314875,0.74,852.1328176987861,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,862.1561389572623
2,0.028880831089919776,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,8.60190236953243,2.4,aeronaut14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,5.59123654019608,1.68123654019608,3.91,0.21344,0.29255370769050176,0.5122478326428604,0.05387599986271738,0.154119,0.455,0.10063709558179877,-1.468843821411181,5.44012443889071,0.07355023008352828,0.1731112043876273,0.27000187916853813,0.3120383154952395,0.16135856995018324,0.9266031145545772,31.131953982110318,5.200000000000002,6.000000000000003,1.474811102220757,2.2,9.33776328889332,11.53776328889332,11.90269791671858,0.9618055555555556,15.898210682495854,2.593105360689099,4,0.5757834467964987,259762.96212087077,11.762377082358164,0.9163194444444445,28.362197688428953,0.1833274706693351,463413.6904422634,0,53.76871925718136,22.8329226056618,0.2828683108204378,373070.13527337223,2,36.23128074281864,11.403645346086325,0.7851237512896156,30.374915285590333,0,0.1598369395683667,7.012130127281123,496299.74884172116,10.973863887953067,0.5355252803570092,1.05,651.6666666666667,6.0,758.5425200861672,0.74,854.2944924072283,3200.0,13.799999999999999,9.2,52.333333333333336,0.0,0.0,847.5262877060219
2,0.03225596003077022,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.417323741585495,2.4,aeronaut14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,6.121260432030572,1.7012604320305718,4.42,0.21344,0.29255370769050176,0.532271724477352,0.05387599986271738,0.154119,0.455,0.09215997027756981,-1.631195249658953,5.44012443889071,0.07424223847075577,0.1726414525621838,0.2998452090539988,0.3120383154952395,0.16135856995018324,0.9266031145545772,43.695373453088365,7.0000000000000036,7.800000000000004,1.4748615227861528,2.2,9.852076264107847,12.052076264107846,11.88176666500406,0.9555555555555555,15.21491881732162,2.2961973528591484,6,0.6895639329417113,248598.5661749687,11.753770833047236,0.9131944444444444,30.798642762384546,0.1702068917485007,503223.0879961868,0,81.31081407597189,21.963482752673908,0.3346862595563071,358864.24279223086,2,8.68918592402811,11.297735140703114,0.7373076144514377,30.2004896892601,0,0.17701592049569562,6.994427731501799,493449.7860077069,10.866729854960994,0.4398930066806531,1.0,736.6666666666667,6.0,744.5993301876994,0.74,849.3887725104403,3200.0,15.599999999999998,10.399999999999999,51.333333333333336,0.0,0.0,828.2182564549355
2,0.03341347379286098,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.689318480312162,2.4,aeronaut14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,6.298057012202905,1.7080570122029055,4.59,0.21344,0.29255370769050176,0.5390683046496854,0.05387599986271738,0.154119,0.455,0.08965077465886204,-1.679255070714401,5.44012443889071,0.0744470765098566,0.1725026734256763,0.30867953289995254,0.3120383154952395,0.16135856995018324,0.9266031145545772,47.7509182125705,7.400000000000004,8.400000000000002,1.4748694327318579,2.2,9.932761351182092,12.132761351182094,11.874606248888375,0.9534722222222222,15.441704468730187,2.212539095828403,6,0.6895639329417113,252304.0468578522,11.751858333200365,0.9125,30.24702697959829,0.1815685564592293,494210.1649351693,0,79.95525978991365,24.088024185840002,0.2862883470542882,393577.40560339985,2,10.044740210086346,11.301052077122508,0.7396610073091776,30.16579494604603,0,0.18254774774414775,6.999960167285372,492882.90402033756,10.872162183637808,0.4445997923961331,1.0,765.0,6.0,736.6691874468363,0.74,848.4129828575445,3200.0,16.2,10.799999999999999,51.0,0.0,0.0,834.3607234347936
2,0.031114750301901316,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.14542406999488,2.4,aeronaut14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,5.944525645496672,1.6945256454966717,4.25,0.21344,0.29255370769050176,0.5255369379434524,0.05387599986271738,0.154119,0.455,0.0948180655773848,-1.580270444294867,5.44012443889071,0.07402517257998703,0.1727888763957163,0.2904842457274926,0.3120383154952395,0.16135856995018324,0.9266031145545772,37.62882629095002,6.200000000000003,7.0000000000000036,1.4748330584844678,2.2,9.561727285032994,11.761727285032993,11.891000000253598,0.9583333333333333,16.21948519625976,2.3942159252559234,4,0.5895639042357068,265012.308793647,11.757595832740982,0.9145833333333333,30.4284446642642,0.16933905706706684,497174.37242311094,0,69.74590246977355,21.311844902306067,0.34520299233510515,348217.04597101896,2,20.254097530226446,11.336254436707485,0.7573855859899764,30.288646512558504,0,0.17090584345756513,7.010721120297089,494890.1919759315,10.911449107660529,0.4800489497577306,1.05,708.3333333333334,6.0,747.4801641148523,0.74,851.8681831657079,3200.0,14.999999999999998,10.0,51.66666666666667,0.0,0.0,861.9385882148628
2,0.0299897394442962,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,8.873617552916274,2.4,aeronaut14x8,LAK24_v1,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,5.767851409395578,1.687851409395578,4.08,0.21344,0.29255370769050176,0.5188627018423587,0.05387599986271738,0.154119,0.455,0.09763866772578898,-1.526278829884212,5.44012443889071,0.07379504316369456,0.1729449871066472,0.28055954363342356,0.3120383154952395,0.16135856995018324,0.9266031145545772,35.36134502816851,5.8000000000000025,6.600000000000003,1.4748331203565321,2.2,9.562358408569198,11.762358408569199,11.895554167289507,0.9597222222222223,15.990573143739342,2.491415984246441,4,0.5878098430839808,261272.0845624169,11.759508332587854,0.9152777777777777,30.562479445205057,0.16286821451687397,499364.38439488277,0,76.692670007376,23.439641016882454,0.27689275469269936,382983.38745120814,2,13.307329992624005,11.31056915482532,0.745325225681639,30.24498582385729,0,0.1663055464257876,6.9772035663577086,494176.81422218523,10.885559920477725,0.4559282291410556,1.05,680.0,6.0,752.8177289288985,0.74,850.6402262959864,3200.0,14.399999999999999,9.6,52.0,0.0,0.0,853.8102843287098
2,0.03415005486737009,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.784523783729659,2.4,aeronaut14x8,Aka_v6,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,6.359940459424278,1.7699404594242782,4.59,0.21344,0.29255370769050176,0.600951751871059,0.05387599986271738,0.154119,0.455,0.08960587837954116,-1.638676182342898,5.448503698005671,0.07367107601977733,0.1703362137426193,0.3007571019806239,0.3120383154952395,0.1365208077264077,0.9514408767783527,46.98408816122228,7.400000000000004,8.400000000000002,1.5188336498148651,2.2,9.786515044617419,11.98651504461742,11.874606248888375,0.9534722222222222,15.91276100664217,2.192198227515224,6,0.6562305898749053,260000.70178702247,11.751858333200365,0.9125,30.810413438002755,0.17670849914362877,503415.41061826114,0,81.52384818066616,21.832451732570817,0.35192285561939446,356723.3096651354,2,8.476151819333836,11.29718591219606,0.7369377635752323,30.181499008476383,0,0.18414964190704997,6.989627865942972,493139.49476854876,10.865785543711539,0.43915330492824245,1.0,765.0,6.0,744.2081735517155,0.74,848.8546596133982,3200.0,16.2,10.799999999999999,51.0,0.0,0.0,837.0209443883713
2,0.032818292498813566,2.5495097567963927,10.000000000000002,0.26841109011965175,0.65,0.12641450265823062,9.50792705179327,2.4,aeronaut14x8,Aka_v6,ht14,0.0,0.0,0.0,0.0,0.4749248501469185,1.6,0.09,6.180152583665627,1.7601525836656267,4.42,0.21344,0.29255370769050176,0.5911638761124071,0.05387599986271738,0.154119,0.455,0.09209477962225891,-1.590662523407212,5.448503698005671,0.07346744165456481,0.1704509136695653,0.2919448368897035,0.3120383154952395,0.1365208077264077,0.9514408767783527,43.01797047339097,7.0000000000000036,7.800000000000004,1.518421276970772,2.2,9.710951101714002,11.910951101714002,11.88176666500406,0.9555555555555555,15.67787298945568,2.2784980286668617,6,0.6562305898749053,256162.83548058086,11.753770833047236,0.9131944444444444,30.338297429375537,0.1770990488256446,495701.44485727686,0,73.54850603046418,22.084883118367934,0.3342015254172192,360847.8193861653,2,16.451493969535818,11.3216000706516,0.7507838436971108,30.259785187267514,0,0.17801924581934464,6.99583107497815,494418.6229737308,10.896760228176595,0.46684546517199943,1.0,736.6666666666667,6.0,743.4131818820634,0.74,851.0564583918989,3200.0,15.599999999999998,10.399999999999999,51.333333333333336,0.0,0.0,828.3787689802098
