binder_count,binder_mass,span,aspect_ratio,mean_aerodynamic_chord,wing_area,horizontal_stabilizer_area,wing_loading,battery_capacity,propeller,main_wing_airfoil,horizontal_stabilizer_airfoil,fowler_affected_span,fowler_affected_span_ratio,fowler_affected_area,fowler_affected_area_ratio,fuselage_wetted_area,fuselage_length,fuselage_diameter,mass_total,mass_empty,mass_payload,mass_battery,mass_fuselage,mass_wing,mass_horizontal_stabilizer,mass_landing_gear,mass_misc,x_center_of_gravity,c_m_alpha,c_l_alpha,c_n_beta,x_neutral_point,static_margin,percent_mac,transport_box_height,transport_box_width,transport_box_length,take_off_length,take_off_time_from_counter_start,take_off_time_total,cl_max_at_take_off,required_cl_at_take_off,assumed_wind_speed,take_off_ground_speed,take_off_air_speed,takeoff_battery_voltage,takeoff_battery_soc,score_factor_take_off
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,12.344353338076592,3.0000000000000004,3.800000000000001,1.5191986990285393,1.1448320764617446,4.909090909090908,6.006024331604996,10.915115240695904,12.073719999770912,0.9755555555555555,1.05
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,14.056025167009055,3.2000000000000006,4.000000000000001,1.5188736771684546,1.1597183682704553,4.363636363636363,6.481198716777172,10.844835080413535,12.07159999994016,0.975,1.05
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,17.302056559191115,3.600000000000001,4.400000000000001,1.5196871226572557,1.1229951059942793,3.818181818181818,7.202546290839081,11.020728109020899,12.067036666972712,0.9738888888888889,1.05
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,19.3463459139739,3.800000000000001,4.600000000000001,1.5194239218686194,1.1346841563602075,3.2727272727272725,7.69108837629177,10.963815649019043,12.064746667155807,0.9733333333333334,1.05
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,21.507657078980362,4.000000000000001,4.800000000000002,1.5191805588795897,1.1456553395293108,2.727272727272727,8.18392003086954,10.911192758142267,12.062456667338903,0.9727777777777777,1.05
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,23.784659423214148,4.200000000000001,5.000000000000002,1.5189538391351585,1.1560200194717107,2.1818181818181817,8.68035048922534,10.862168671043522,12.060166667522,0.9722222222222222,1.05
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,26.17536029638508,4.400000000000001,5.200000000000002,1.518740561219815,1.165899123660943,1.6363636363636362,9.179687502551058,10.816051138914695,12.058356667474504,0.9716666666666667,1.05
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,30.63846618421545,5.000000000000002,5.600000000000002,1.5196816578463992,1.1232359649125678,1.0909090909090908,9.928637350568556,11.019546441477647,12.054736667763512,0.9705555555555555,1.05
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,33.350085647572186,5.200000000000002,5.8000000000000025,1.5194998831632347,1.1312919622451676,0.5454545454545454,10.434786374035284,10.980240919489828,12.052893334448658,0.97,1.05
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,36.16744809749685,5.400000000000002,6.000000000000003,1.5193244800021921,1.1391480289396736,0.0,10.942313125128884,10.942313125128884,12.051166667271401,0.9694444444444444,1.05
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,8.285190580473111,2.4,3.2000000000000006,1.5188452686878107,1.1610332808365753,6.0,4.838692254904774,10.838692254904775,12.080293332494016,0.9772222222222222,1.05
2,0.027521726856246802,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,7.95583271348316,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.1712912637640525,1.9712912637640523,3.2,0.26,0.31808454766818506,0.5338522911208138,0.044769174975053755,0.13958525,0.675,0.31062933130569514,-0.5557217239797164,5.379106900837018,0.07143007766267583,0.3382667659394688,0.10331115075873341,0.42606151686940846,0.2973971394772735,0.14365208509282223,0.9589507754299043,10.751019704852833,2.8000000000000003,3.600000000000001,1.5195502267861154,1.1290521480457356,5.454545454545454,5.536581372385592,10.991126826931046,12.075839999601662,0.9761111111111112,1.05
2,0.028016787340981567,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,8.07468877036713,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.248547700738633,1.974863490212317,3.2736842105263158,0.26,0.31808454766818506,0.5374245175690786,0.044769174975053755,0.13958525,0.675,0.3116851638498213,-0.5342725961376457,5.379106900837018,0.07134682292473885,0.3382600728443493,0.0993236620849662,0.43002398515558254,0.2973971394772735,0.14365208509282223,0.9589507754299043,25.004545155870147,4.400000000000001,5.200000000000002,1.5192845907756314,1.1579911805543888,2.1818181818181817,8.751869611969958,10.93368779378814,12.058356667474504,0.9716666666666667,1.05
2,0.028016787340981567,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,8.07468877036713,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.248547700738633,1.974863490212317,3.2736842105263158,0.26,0.31808454766818506,0.5374245175690786,0.044769174975053755,0.13958525,0.675,0.3116851638498213,-0.5342725961376457,5.379106900837018,0.07134682292473885,0.3382600728443493,0.0993236620849662,0.43002398515558254,0.2973971394772735,0.14365208509282223,0.9589507754299043,29.32080242397783,4.800000000000002,5.600000000000002,1.5201369550043384,1.1199162297678993,1.6363636363636362,9.481632667002449,11.117996303366086,12.054736667763512,0.9705555555555555,1.05
2,0.028016787340981567,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,8.07468877036713,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.248547700738633,1.974863490212317,3.2736842105263158,0.26,0.31808454766818506,0.5374245175690786,0.044769174975053755,0.13958525,0.675,0.3116851638498213,-0.5342725961376457,5.379106900837018,0.07134682292473885,0.3382600728443493,0.0993236620849662,0.43002398515558254,0.2973971394772735,0.14365208509282223,0.9589507754299043,37.59655336501713,5.400000000000002,6.200000000000003,1.5195240603643616,1.1471003138930658,0.0,10.985468806530848,10.985468806530848,12.0494666668184,0.9688888888888889,1.05
2,0.028016787340981567,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,8.07468877036713,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.248547700738633,1.974863490212317,3.2736842105263158,0.26,0.31808454766818506,0.5374245175690786,0.044769174975053755,0.13958525,0.675,0.3116851638498213,-0.5342725961376457,5.379106900837018,0.07134682292473885,0.3382600728443493,0.0993236620849662,0.43002398515558254,0.2973971394772735,0.14365208509282223,0.9589507754299043,20.45599552877375,4.000000000000001,4.800000000000002,1.5197945311844616,1.1349832898137011,3.2727272727272725,7.771226007996687,11.04395328072396,12.062456667338903,0.9727777777777777,1.05
2,0.028016787340981567,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,8.07468877036713,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.248547700738633,1.974863490212317,3.2736842105263158,0.26,0.31808454766818506,0.5374245175690786,0.044769174975053755,0.13958525,0.675,0.3116851638498213,-0.5342725961376457,5.379106900837018,0.07134682292473885,0.3382600728443493,0.0993236620849662,0.43002398515558254,0.2973971394772735,0.14365208509282223,0.9589507754299043,22.673246979744256,4.200000000000001,5.000000000000002,1.519531824766715,1.1467497707694503,2.727272727272727,8.259874992306436,10.987147719579163,12.060166667522,0.9722222222222222,1.05
2,0.028016787340981567,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,8.07468877036713,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.248547700738633,1.974863490212317,3.2736842105263158,0.26,0.31808454766818506,0.5374245175690786,0.044769174975053755,0.13958525,0.675,0.3116851638498213,-0.5342725961376457,5.379106900837018,0.07134682292473885,0.3382600728443493,0.0993236620849662,0.43002398515558254,0.2973971394772735,0.14365208509282223,0.9589507754299043,34.73319080955211,5.200000000000002,6.000000000000003,1.5197217700002617,1.1382240258172054,0.5454545454545454,10.482765431403099,11.028219976857644,12.051166667271401,0.9694444444444444,1.05
2,0.028016787340981567,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,8.07468877036713,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.248547700738633,1.974863490212317,3.2736842105263158,0.26,0.31808454766818506,0.5374245175690786,0.044769174975053755,0.13958525,0.675,0.3116851638498213,-0.5342725961376457,5.379106900837018,0.07134682292473885,0.3382600728443493,0.0993236620849662,0.43002398515558254,0.2973971394772735,0.14365208509282223,0.9589507754299043,18.354581535757255,3.800000000000001,4.600000000000001,1.5200762668927519,1.1225646215993834,3.818181818181818,7.28669176719716,11.104873585378979,12.064746667155807,0.9733333333333334,1.05
2,0.028016787340981567,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,8.07468877036713,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.248547700738633,1.974863490212317,3.2736842105263158,0.26,0.31808454766818506,0.5374245175690786,0.044769174975053755,0.13958525,0.675,0.3116851638498213,-0.5342725961376457,5.379106900837018,0.07134682292473885,0.3382600728443493,0.0993236620849662,0.43002398515558254,0.2973971394772735,0.14365208509282223,0.9589507754299043,31.973445154336286,5.000000000000002,5.8000000000000025,1.5199251961115336,1.1291982015187212,1.0909090909090908,9.981298141766004,11.072207232675094,12.052893334448658,0.97,1.05
2,0.028016787340981567,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,8.07468877036713,3.0,aeronaut14x8,acc24,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.248547700738633,1.974863490212317,3.2736842105263158,0.26,0.31808454766818506,0.5374245175690786,0.044769174975053755,0.13958525,0.675,0.3116851638498213,-0.5342725961376457,5.379106900837018,0.07134682292473885,0.3382600728443493,0.0993236620849662,0.43002398515558254,0.2973971394772735,0.14365208509282223,0.9589507754299043,13.259688518298889,3.2000000000000006,4.000000000000001,1.519672485279516,1.1404270266482546,4.909090909090908,6.108472128960916,11.017563038051824,12.07159999994016,0.975,1.05
