1.02, 2.0, 10.0, acc22, 2.4731643816826363, 4.049176941789895, 100.0, 0.5916788618299139, 2817.090103460842, 170.0, 799.5660294998837, 880.3406573315131, 54.666666666666664, 0.0, 1.05, 0.0, 704.8673403909888
1.02, 1.5, 8.0, acc22, 2.3192724438030385, 7.58801999382926, 100.0, 0.5818167917401981, 2919.0147252447437, 170.0, 786.2389077570243, 912.1921016389824, 54.666666666666664, 0.0, 1.05, 0.0, 711.3508532886024
1.02, 2.0, 12.0, acc22, 2.4166947820623683, 7.176160360028289, 100.0, 0.612084135077653, 2880.7775415259744, 170.0, 827.1407230779096, 900.242981726867, 54.666666666666664, 0.0, 1.05, 0.0, 721.4842966816718
1.02, 2.5, 10.0, acc22, 2.7257151195150535, 3.560800398713217, 100.0, 0.5707748035437094, 2633.38405416506, 170.0, 771.3173020860937, 822.9325169265813, 54.666666666666664, 0.0, 1.05, 0.0, 674.8874366544362
1.02, 1.5, 10.0, acc22, 2.2690331047308847, 7.795601337373419, 100.0, 0.6486360945899596, 2995.0486486837553, 170.0, 876.5352629594049, 935.9527027136735, 54.666666666666664, 0.0, 1.05, 0.0, 751.2707879855774
1.02, 1.5, 16.0, acc22, 2.2109241494680676, 17.002418283690133, 100.0, 0.6442455960638033, 3090.700952022016, 170.0, 870.6021568429775, 965.84404750688, 54.666666666666664, 0.0, 1.05, 0.0, 759.6561715224501
1.02, 2.0, 14.0, acc22, 2.3725138211795054, 7.342401137133544, 100.0, 0.6280045284346798, 2925.9321527201823, 170.0, 848.6547681549727, 914.3537977250569, 54.666666666666664, 0.0, 1.05, 0.0, 733.9529980580103
1.02, 1.5, 14.0, acc22, 2.2158205607380186, 12.146897744059373, 100.0, 0.6367566414423518, 3070.416211571454, 170.0, 860.48194789507, 959.5050661160794, 54.666666666666664, 0.0, 1.05, 0.0, 753.8954549039023
1.02, 2.0, 8.0, acc22, 2.570132283273084, 3.8570019031588423, 100.0, 0.5669581780640209, 2709.495661344496, 170.0, 766.1597000865147, 846.717394170155, 54.666666666666664, 0.0, 1.05, 0.0, 681.4069829898344
1.02, 2.5, 8.0, acc22, 2.8980676712877065, 3.2876609476855094, 100.0, 0.5476971526772912, 2506.067616198762, 170.0, 740.1312874017449, 783.1461300621132, 54.666666666666664, 0.0, 1.05, 0.0, 650.0470961123502
1.02, 2.0, 16.0, acc22, 2.3575176460923357, 7.408390978412454, 100.0, 0.6386625203167831, 2957.5560329554005, 170.0, 863.0574598875446, 924.2362602985627, 54.666666666666664, 0.0, 1.05, 0.0, 742.4528020651375
1.02, 1.5, 12.0, acc22, 2.233669183279203, 12.024608350365618, 100.0, 0.6652701623932066, 3040.7232564320493, 170.0, 899.0137329637927, 950.2260176350154, 54.666666666666664, 0.0, 1.05, 0.0, 764.1339127095829
1.02, 2.5, 16.0, acc22, 2.541719677519557, 6.712464864201914, 100.0, 0.6009227638874528, 2821.7323731125716, 170.0, 812.0577890370984, 881.7913665976786, 54.666666666666664, 0.0, 1.05, 0.0, 709.7472044721719
1.02, 3.0, 14.0, acc22, 2.8068610870200406, 3.413327968333423, 100.0, 0.5826474534645634, 2635.582084654076, 170.0, 787.3614236007613, 823.6194014543987, 54.666666666666664, 0.0, 1.05, 0.0, 680.743288769306
1.02, 2.5, 12.0, acc22, 2.631493893740002, 3.7255223035771836, 100.0, 0.5849223127080742, 2721.7333042557957, 170.0, 790.4355577136138, 850.5416575799361, 54.666666666666664, 0.0, 1.05, 0.0, 691.2420253527424
1.02, 2.5, 14.0, acc22, 2.582086845408331, 6.575354768966701, 100.0, 0.5947307367967929, 2778.4663368292486, 170.0, 803.690184860531, 868.2707302591401, 54.666666666666664, 0.0, 1.05, 0.0, 702.0863202918848
1.02, 3.0, 12.0, acc22, 2.8983462242288134, 3.270788707815142, 100.0, 0.5710941415853404, 2561.8231688835654, 170.0, 771.7488399801898, 800.5697402761142, 54.666666666666664, 0.0, 1.05, 0.0, 667.2115030897064
1.02, 3.0, 16.0, acc22, 2.7448081953412333, 3.518075661877541, 100.0, 0.5890625698059617, 2690.8574009055724, 170.0, 796.0304997377862, 840.8929377829913, 54.666666666666664, 0.0, 1.05, 0.0, 689.8232031322722
1.02, 3.0, 8.0, acc22, 3.28759169426314, 2.7587007367167296, 100.0, 0.5328572903840051, 2318.6237543062202, 170.0, 720.0774194378447, 724.5699232206939, 54.666666666666664, 0.0, 1.05, 0.0, 622.5265699304884
1.02, 3.0, 10.0, acc22, 3.041367807946944, 3.067592995623233, 100.0, 0.5545031806340238, 2460.3041306653645, 170.0, 749.3286224784106, 768.8450408329264, 54.666666666666664, 0.0, 1.05, 0.0, 648.2607821589679
1.02, 3.5, 8.0, acc22, 3.7658490175629624, 2.2604873513521513, 96.26492456434396, 0.5134097819162459, 2149.688057025844, 170.0, 693.7970025895214, 671.7775178205763, 54.666666666666664, 0.0, 1.05, 0.0, 594.8510821435342
1.02, 3.5, 14.0, acc22, 3.079500104873324, 3.002972264646287, 100.0, 0.5691949808385882, 2495.0202338747454, 170.0, 769.1824065386327, 779.6938230858578, 54.666666666666664, 0.0, 1.05, 0.0, 659.0066803685717
