3.57, 1.8, 8.0, ag45c, 3, 5.63340068035575, 0.405, 13.909631309520371, 28.089492063132514, 57.92637110090206, 0.5755325974995272, 2907.417556141074, 595.0, 777.7467533777395, 908.5679862940856, 54.666666666666664, 0.0, 1.05, 0.0, 855.8601588851387
3.57, 2.0, 9.0, ag45c, 3, 5.763047920082858, 0.4444444444444444, 12.966857820186432, 25.423307422877045, 58.07386340187209, 0.5696145394998124, 2892.147036399262, 595.0, 769.7493777024492, 903.7959488747694, 54.666666666666664, 0.0, 1.05, 0.0, 851.3908643020264
3.57, 2.2, 10.0, ag45c, 3, 5.910157378006682, 0.4840000000000001, 12.21106896282372, 26.048146911374907, 56.600226713047434, 0.6070665662757302, 2874.0903873856755, 595.0, 820.3602246969327, 898.1532460580237, 54.666666666666664, 0.0, 1.05, 0.0, 867.1297147642348
3.57, 1.8, 9.0, ag45c, 3, 5.606772359787479, 0.36000000000000004, 15.574367666076329, 32.034927194284656, 57.57150998889102, 0.5856545073744255, 2938.508261458532, 595.0, 791.4250099654399, 918.2838317057913, 54.666666666666664, 0.0, 1.05, 0.0, 864.0480945849309
3.57, 2.2, 11.0, ag45c, 3, 5.90091565788446, 0.44000000000000006, 13.411171949737408, 29.56980202517424, 56.13098674323305, 0.5750596694524854, 2898.670813025454, 595.0, 777.1076614222776, 905.8346290704544, 54.666666666666664, 0.0, 1.05, 0.0, 854.6798016724562
3.57, 2.0, 10.0, ag45c, 3, 5.751996737598215, 0.4, 14.379991843995535, 30.787917934903433, 57.076149053111656, 0.5795045018671359, 2919.429341250868, 595.0, 783.1141917123458, 912.3216691408962, 54.666666666666664, 0.0, 1.05, 0.0, 859.0525512986346
3.57, 2.0, 11.0, ag45c, 3, 5.742018996517501, 0.36363636363636365, 15.790552240423128, 34.65842075458565, 56.3068847916295, 0.5923947496857287, 2941.092750337831, 595.0, 800.533445521255, 919.0914844805723, 54.666666666666664, 0.0, 1.05, 0.0, 867.5187255006394
3.57, 1.8, 10.0, ag45c, 3, 5.601498384364762, 0.324, 17.288575260385066, 38.008940273333735, 56.08284178391556, 0.5993993482097523, 2961.8193648836414, 595.0, 809.9991192023679, 925.5685515261379, 54.666666666666664, 0.0, 1.05, 0.0, 873.0986847549771
3.57, 2.2, 8.0, ag45c, 3, 5.976366081532664, 0.6050000000000001, 9.878291043855642, 19.354266739459575, 57.16328207914074, 0.6024526682295243, 2771.8049695248706, 595.0, 814.125227337195, 866.189052976522, 54.666666666666664, 0.0, 1.05, 0.0, 853.7599981098009
3.57, 2.0, 8.0, ag45c, 3, 5.799622643979886, 0.5, 11.599245287959771, 21.902840296161934, 58.185104708139946, 0.5348650507961302, 2844.42927960291, 595.0, 722.7906091839599, 888.8841498759093, 54.666666666666664, 0.0, 1.05, 0.0, 829.7361656709542
