1.02, 2.0, 14.0, ag19, 2.509110245429593, 12.65940149164223, 100.0, 0.627431698510835, 3071.9371331965376, 170.0, 847.8806736632906, 959.9803541239179, 54.666666666666664, 0.0, 1.05, 0.0, 749.651359725523
1.02, 1.5, 8.0, ag19, 2.3541260441810588, 10.395017729321893, 100.0, 0.6829062977474164, 3083.9173707530135, 170.0, 922.8463483073194, 963.7241783603167, 54.666666666666664, 0.0, 1.05, 0.0, 777.1996843336725
1.02, 2.0, 12.0, ag19, 2.5034356100314827, 12.85220072275284, 100.0, 0.6645112565059113, 3043.9055615920524, 170.0, 897.9881844674476, 951.2204879975163, 54.666666666666664, 0.0, 1.05, 0.0, 764.1230353627374
1.02, 1.5, 14.0, ag19, 2.446840259905009, 28.33876329989642, 100.0, 0.6603672625555966, 3173.113841403489, 170.0, 892.3881926426982, 991.5980754385903, 54.666666666666664, 0.0, 1.05, 0.0, 776.2951938284509
1.02, 2.0, 8.0, ag19, 2.615041607921727, 5.743982248544591, 100.0, 0.6420746789589619, 2932.000300508471, 170.0, 867.6684850796781, 916.2500939088972, 54.666666666666664, 0.0, 1.05, 0.0, 741.2715026460014
1.02, 2.0, 10.0, ag19, 2.533503428615985, 9.084016505092524, 100.0, 0.6570800914404801, 3001.3757485963656, 170.0, 887.9460695141622, 937.9299214363642, 54.666666666666664, 0.0, 1.05, 0.0, 755.9565968326843
1.02, 1.5, 10.0, ag19, 2.3152303975782615, 14.757134700548146, 100.0, 0.6808910437116891, 3130.21610770849, 170.0, 920.1230320428232, 978.1925336589031, 54.666666666666664, 0.0, 1.05, 0.0, 781.3104479956041
1.02, 1.5, 12.0, ag19, 2.312303004274988, 19.381246582543085, 100.0, 0.6636430459382562, 3157.8182713902374, 170.0, 896.8149269435894, 986.8182098094492, 54.666666666666664, 0.0, 1.05, 0.0, 776.1715978635634
1.02, 2.0, 16.0, ag19, 2.849823969033526, 22.68797726219513, 100.0, 0.6339874509502769, 3089.5250316115757, 170.0, 856.7397985814553, 965.4765723786174, 54.666666666666664, 0.0, 1.05, 0.0, 754.6757298360254
1.02, 1.5, 16.0, ag19, 2.523195140333014, 38.55968399716413, 100.0, 0.6773269460441166, 3183.8877187514017, 170.0, 915.3066838434007, 994.964912109813, 54.666666666666664, 0.0, 1.05, 0.0, 785.4950585836247
1.02, 2.5, 12.0, ag19, 2.7504474900733227, 7.745600343140686, 100.0, 0.6597762290153055, 2926.432446527761, 170.0, 891.5894986693318, 914.5101395399253, 54.666666666666664, 0.0, 1.05, 0.0, 749.03487337324
1.02, 2.5, 8.0, ag19, 2.9593569121038428, 4.6038242513920515, 100.0, 0.6342212460789222, 2740.663576586768, 170.0, 857.0557379444894, 856.457367683365, 54.666666666666664, 0.0, 1.05, 0.0, 716.629586969749
1.02, 2.5, 16.0, ag19, 2.7759812018520087, 14.09179993266089, 100.0, 0.6779418975363521, 2991.696316864276, 170.0, 916.1376993734489, 934.9050990200863, 54.666666666666664, 0.0, 1.05, 0.0, 764.7649794377372
1.02, 2.5, 10.0, ag19, 2.810225143506305, 7.600272502951748, 100.0, 0.6450866679913524, 2868.258170025445, 170.0, 871.7387405288547, 896.3306781329516, 54.666666666666664, 0.0, 1.05, 0.0, 735.7242965316321
