1.02, 1.5, 8.0, jx-gp-055, 2.3290010730746467, 9.49897105846088, 100.0, 0.6829811624496193, 3081.5717269150127, 170.0, 922.9475168238098, 962.9911646609414, 54.666666666666664, 0.0, 1.05, 0.0, 776.9785385196628
1.02, 2.0, 12.0, jx-gp-055, 2.4556589582462585, 8.94800236175611, 100.0, 0.6661070782065548, 3028.2915073514882, 170.0, 900.1447002791281, 946.3410960473401, 54.666666666666664, 0.0, 1.05, 0.0, 763.1700287142638
1.02, 1.5, 10.0, jx-gp-055, 2.2921466640983796, 11.794089721313311, 100.0, 0.6587606421894522, 3117.3856407137127, 170.0, 890.2170840398002, 974.1830127230352, 54.666666666666664, 0.0, 1.05, 0.0, 769.4400338669924
1.02, 2.0, 8.0, jx-gp-055, 2.598796045253018, 5.190474773995828, 100.0, 0.6343692367781546, 2933.4337458828477, 170.0, 857.2557253758846, 916.69804558839, 54.666666666666664, 0.0, 1.05, 0.0, 737.7838198374961
1.02, 1.5, 16.0, jx-gp-055, 2.260528048781791, 22.291541689312282, 100.0, 0.662508939738336, 3177.129973242584, 170.0, 895.2823509977515, 992.8531166383076, 54.666666666666664, 0.0, 1.05, 0.0, 777.7474136726207
1.02, 2.0, 10.0, jx-gp-055, 2.502886732838885, 7.000496520064831, 100.0, 0.6537666799666124, 2991.8574398147275, 170.0, 883.4684864413681, 934.9554499421023, 54.666666666666664, 0.0, 1.05, 0.0, 753.3483777342146
1.02, 2.0, 14.0, jx-gp-055, 2.426204179007825, 9.084766673020475, 100.0, 0.6758654854208247, 3059.0268427894707, 170.0, 913.3317370551686, 955.9458883717095, 54.666666666666664, 0.0, 1.05, 0.0, 771.1471688994072
1.02, 2.0, 16.0, jx-gp-055, 2.428649724404451, 11.069674814445278, 100.0, 0.6654147336478582, 3080.4900476032694, 170.0, 899.2090995241326, 962.6531398760218, 54.666666666666664, 0.0, 1.05, 0.0, 768.5517837900541
1.02, 1.5, 14.0, jx-gp-055, 2.2566792817532906, 16.846407217894487, 100.0, 0.6704796466755331, 3164.0902040991236, 170.0, 906.0535765885583, 988.7781887809762, 54.666666666666664, 0.0, 1.05, 0.0, 780.091117879337
1.02, 1.5, 12.0, jx-gp-055, 2.263579953435273, 14.287165515025553, 100.0, 0.6572159795875214, 3145.7504596559606, 170.0, 888.1297021452993, 983.0470186424877, 54.666666666666664, 0.0, 1.05, 0.0, 771.8118522757254
1.02, 2.5, 12.0, jx-gp-055, 2.6861583137641727, 4.995749778896987, 100.0, 0.6509266433312111, 2904.184168022764, 170.0, 879.6305990962311, 907.5575525071138, 54.666666666666664, 0.0, 1.05, 0.0, 742.4158530611707
