v1,v_1,t_1,points,v_2,h_1
0,10.851827977187742,0.0,,0.0,0.0
1,11.074814633628076,0.0,,0.0,0.0
2,11.297801290068412,0.0,0.10142636953862141,0.0,0.0
3,11.520787946508745,0.0,0.008243214858194906,0.0,0.0
4,11.74377460294908,0.0,0.004360074668936402,0.0,0.0
5,11.966761259389415,0.0,0.559317524266573,13.691128366399978,74.2920236345244
6,12.189747915829749,0.0,0.5840194053779364,14.156082661862392,75.75641309950774
7,12.412734572270082,0.0,0.584401597954071,14.140030886647056,75.45077001385945
8,12.635721228710418,0.0,0.5847609473131937,14.124290970165722,75.14002896517735
9,12.858707885150752,0.0,0.5850985373519184,14.108846022601993,74.82419020045288
10,13.081694541591087,0.0,0.5854153841785307,14.093680340837306,74.50325395028887
11,13.304681198031421,0.0,0.5856241205126146,14.077008114173967,74.17082626163878
12,13.527667854471755,0.0,0.5857497050345674,14.059288731149325,73.82860842612406
13,13.750654510912089,0.0,0.5858571895733198,14.041794976874606,73.4812393229071
14,13.973641167352424,0.0,0.5859473476684718,14.02451500966773,73.12871888721543
15,14.196627823792758,0.0,0.5860220771030706,14.007461379435455,72.77113252186062
16,14.419614480233093,0.0,0.5860534401331841,13.990044446830407,72.40638327824963
17,14.642601136673427,0.0,0.5860187150377706,13.971777602797758,72.03274102007524
18,14.865587793113761,0.0,0.5859753868889856,13.953801802548094,71.65436644841695
19,15.088574449554095,0.0,0.5859240435356033,13.93610946008275,71.2712637538426
20,15.31156110599443,0.0,0.5858652426201248,13.918693489547225,70.88343710851494
21,15.534547762434766,0.0,0.5857821688626714,13.901193240936887,70.48960509186116
22,15.7575344188751,0.0,0.5856000101975647,13.882061245895628,70.08416821712365
23,15.980521075315433,0.0,0.5854116357638147,13.863174753195233,69.67396347200712
24,16.203507731755767,0.0,0.58521749853118,13.844528483029976,69.2589954261334
25,16.426494388196105,0.0,0.5850180303121791,13.826117499553837,68.83926864366858
26,16.64948104463644,0.0,0.5848136430814044,13.80793718705181,68.41478768280768
27,16.872467701076772,0.0,0.5846172443826698,13.790240895563672,67.9864972409482
28,17.095454357517106,0.0,0.5844174283409671,13.772782710784936,67.55352084680545
29,17.31844101395744,0.0,0.5842138602977888,13.755544561650728,67.11581093924157
30,17.541427670397773,0.0,0.5840069196132274,13.738523696078769,66.67337479419244
31,17.764414326838107,0.0,0.5837969630932694,13.72171740699889,66.22621905708262
32,17.987400983278444,0.0,0.5835265034161361,13.703924610506494,65.76996063511024
33,18.21038763971878,0.0,0.5832327363356958,13.685903490123145,65.30738400174222
34,18.433374296159112,0.0,0.582936558969645,13.668077948940606,64.84005336223275
35,18.656360952599446,0.0,0.5826363590584231,13.650402604694609,64.36797347355377
36,18.87934760903978,0.0,0.5823334964433838,13.632906275071809,63.8908903358372
37,19.102334265480117,0.0,0.5819994992121068,13.614982658631137,63.40681517241267
38,19.32532092192045,0.0,0.5816366949177595,13.596671092530489,62.915900978245325
39,19.548307578360784,0.0,0.5812656763321129,13.57839318418974,62.419702305029595
40,19.77129423480112,0.0,0.5808865152841775,13.560143278560936,61.91821790545213
41,19.994280891241452,0.0,0.5804996270903792,13.541923823923307,61.41144652000782
42,20.217267547681786,0.0,0.5800958636031333,13.52353680326922,60.89866330771763
43,20.44025420412212,0.0,0.5796643566821252,13.504747495384729,60.37901037136384
44,20.663240860562453,0.0,0.5792255499861444,13.485978157143107,59.85404753898861
45,20.88622751700279,0.0,0.578779529471343,13.467224902139508,59.32377332483163
46,21.109214173443124,0.0,0.5783264488296204,13.448485618911702,58.78818622894442
47,21.332200829883462,0.0,0.5778645388597231,13.42971782888203,58.24713978725568
48,21.555187486323796,0.0,0.5773803243098107,13.41063304849872,57.69953879052278
49,21.77817414276413,0.0,0.576889183120883,13.391549274179217,57.146608381310436
50,22.001160799204463,0.0,0.5763913811095333,13.372467791414675,56.58834688626345
51,22.224147455644797,0.0,0.5758870480679043,13.353386991178631,56.02475261615604
52,22.44713411208513,0.0,0.5753763043812066,13.334305227504018,55.45582386578472
53,22.670120768525464,0.0,0.574876711191542,13.31559013548381,54.88293958043451
54,22.893107424965798,0.0,0.5743730667589338,13.296916731227302,54.3048925346574
55,23.116094081406132,0.0,0.5738634227389791,13.278240057243444,53.72151937871187
56,23.33908073784647,0.0,0.5733484154482598,13.259569988537155,53.13286158856966
57,23.562067394286803,0.0,0.5728346639770332,13.241043593989154,52.53943821269756
58,23.785054050727137,0.0,0.5722986768578302,13.222158680708677,51.93936772123067
59,24.008040707167474,0.0,0.571754195671833,13.203203405055929,51.333734456990754
60,24.231027363607808,0.0,0.5712131663600271,13.184428778274102,50.723483612144484
61,24.45401402004814,0.0,0.5697353229234781,13.144588589008894,50.108622942415714
62,24.677000676488476,0.0,0.5674810350801855,13.087310478245778,49.48916019990145
63,24.89998733292881,0.0,0.5652937553316979,13.031663375344296,48.86421591249921
64,25.122973989369143,0.0,0.5631536915376902,12.97719806278513,48.23368744510612
