binder_count,binder_mass,span,aspect_ratio,mean_aerodynamic_chord,wing_area,horizontal_stabilizer_area,wing_loading,battery_capacity,propeller,main_wing_airfoil,horizontal_stabilizer_airfoil,fowler_affected_span,fowler_affected_span_ratio,fowler_affected_area,fowler_affected_area_ratio,fuselage_wetted_area,fuselage_length,fuselage_diameter,mass_total,mass_empty,mass_payload,mass_battery,mass_fuselage,mass_wing,mass_horizontal_stabilizer,mass_landing_gear,mass_misc,x_center_of_gravity,c_m_alpha,c_l_alpha,c_n_beta,x_neutral_point,static_margin,percent_mac,transport_box_height,transport_box_width,transport_box_length,take_off_length,take_off_time_from_counter_start,take_off_time_total,cl_max_at_take_off,required_cl_at_take_off,assumed_wind_speed,take_off_ground_speed,take_off_air_speed,takeoff_battery_voltage,takeoff_battery_soc,climb_air_speed,climb_rate,climb_flap_angle,climb_cl,climb_reynolds,climb_battery_voltage,climb_battery_soc,efficiency_motor_on_air_speed,efficiency_motor_on_cl,efficiency_motor_on_reynolds,efficiency_motor_on_flap_angle,efficiency_motor_on_time,efficiency_motor_off_air_speed,efficiency_motor_off_cl,efficiency_motor_off_reynolds,efficiency_motor_off_flap_angle,efficiency_motor_off_time,efficiency_battery_voltage,efficiency_battery_soc,cruise_air_speed,cruise_flap_angle,cruise_cl,cruise_drag_force,cruise_reynolds,cruise_battery_voltage,cruise_battery_soc,score_factor_take_off,score_payload,max_payload,score_efficiency,max_efficiency,score_distance,max_distance,t_loading,t_unloading,b_loading,penalty_current,penalty_round,score_round_no_take_off_factor,score_round
2,0.0290777898233711,2.6457513110645907,10.000000000000002,0.27760373540527294,0.7,0.12272310395694797,7.672153387941484,2.4,aeronaut14x8,ag45c,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.370507371559039,1.9705073715590387,3.4,0.21344,0.31808454766818506,0.5726457496159827,0.051751824274870316,0.13958525,0.675,0.318859303956742,-0.4883467858711736,5.397500166443914,0.07071217168105659,0.3439762693056763,0.09047647444407876,0.43794189897095376,0.30862359698029324,0.146387104824929,0.9449892981947776,21.823246325998902,4.000000000000001,4.800000000000002,1.5599325959298305,1.1836302575745008,2.2,8.341611525159388,10.54161152515939,11.91953333211552,0.9659722222222222,17.091743772594622,2.9166128303358265,2,0.44376941012509463,288828.60543978564,11.76836458231593,0.9184027777777778,28.66152610301814,0.16011479076662066,484343.1263803726,-2,28.093047291328205,22.645676491148443,0.2564835265804892,382682.9636111509,0,61.906952708671795,11.556636021348593,0.8296995706747774,33.397868367625804,-4,0.11792138646973742,6.452272856169808,564381.2517684691,11.10560065045766,0.6246769191273327,1.05,566.6666666666666,6.0,926.3252243966222,0.74,939.3150478394757,3200.0,12.0,8.0,53.33333333333333,0.0,0.0,864.1023129675881,907.3074286159675
2,0.03062942995042726,2.6457513110645907,10.000000000000002,0.27760373540527294,0.7,0.12272310395694797,8.009926321672236,2.4,aeronaut14x8,ag45c,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.606948425170565,1.9819484251705646,3.625,0.21344,0.31808454766818506,0.5840868032275092,0.051751824274870316,0.13958525,0.675,0.321528961800518,-0.4360150450563559,5.397500166443914,0.07050325448694478,0.3439547842103151,0.08078092294782083,0.4475600556319806,0.30862359698029324,0.146387104824929,0.9449892981947776,25.47248366425258,4.600000000000001,5.400000000000002,1.5606633396748235,1.1800901217594442,2.2,8.587307820974736,10.787307820974736,11.91073333270684,0.9638888888888889,17.48155972335506,2.7677380933193736,2,0.44376941012509463,295415.9963423365,11.765345832266531,0.9173611111111111,28.183491369478887,0.17288277839152222,476264.95090120897,-2,28.892211856474262,22.738556364900212,0.2655923375612499,384252.51466258673,0,61.10778814352574,11.551076653660283,0.8283121321936211,33.37028829465392,-4,0.12331655995372809,6.455259641880385,563915.1838165747,11.1014142524075,0.6219020421650199,1.05,604.1666666666666,6.0,914.5343416931761,0.74,938.5393582871413,3200.0,12.79411764705882,8.529411764705882,52.8921568627451,0.0,0.0,871.9722790784065,915.5708930323268
2,0.02523178520743601,2.449489742783178,10.0,0.2570111180101428,0.5999999999999999,0.09738815687127322,9.212977811785557,2.4,aeronaut14x8,ag45c,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.527786687071333,1.902786687071333,3.625,0.21344,0.31808454766818506,0.5183632811691288,0.03831360823401922,0.13958525,0.675,0.3185078836209314,-0.2867043231357803,5.366253045520887,0.07019398467833453,0.3322413461486188,0.05342728356335845,0.4766595785265096,0.28572992934845876,0.14030074002015186,0.9739693306313892,29.779778146686798,5.000000000000002,5.8000000000000025,1.5601824576676402,1.199105269233466,2.2,9.276983452438913,11.476983452438912,11.905079166528273,0.9625,17.594172852966302,2.8099375376031763,2,0.5037985807208163,275263.91936719365,11.7633333322816,0.9166666666666666,29.77005648693759,0.178218795836416,465757.753823341,-2,35.48016853900592,24.399919753443502,0.2652992524774036,381741.02299134264,0,54.51983146099408,11.508193697401495,0.8168747073975592,34.18226498413613,-4,0.13517959758558407,6.253187975257127,534787.5294288105,11.068592089794057,0.599027192572896,1.05,604.1666666666666,6.0,941.6872248027922,0.74,961.3762026788287,3200.0,12.79411764705882,8.529411764705882,52.8921568627451,0.0,0.0,888.635521578841,933.0672976577831
2,0.0213717251485442,2.345207879911715,9.999999999999996,0.2460694113776739,0.5500000000000002,0.08547188958273508,9.55164229697591,2.4,aeronaut14x8,ag45c,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.253403263336752,1.853403263336752,3.4,0.21344,0.31808454766818506,0.47491397755584275,0.03237948811272389,0.13958525,0.675,0.31424947072241394,-0.2550472821881776,5.349678266924452,0.07024389552039692,0.3259814503034825,0.04767525624205531,0.48331159003617274,0.2735655798555177,0.1370876168149009,0.9893468033295814,30.068897281740494,4.800000000000002,5.600000000000002,1.5599259051371746,1.1583154841177243,2.2,9.690003777933416,11.890003777933416,11.90768333295101,0.9631944444444445,17.82954946479667,2.9830617628428606,2,0.5079909413186653,267070.87152224244,11.764339582250066,0.9170138888888889,29.71311974555549,0.18547882704532848,445076.23716226924,-2,36.91286069820668,25.730701914067378,0.24733614067827706,385423.1425554069,0,53.08713930179332,11.498745866815195,0.8143873946211689,34.22590070342574,-4,0.1397915998112425,6.021554654750385,512673.70202177356,11.061329889378943,0.5940525670201158,1.05,566.6666666666666,6.0,968.4771897485491,0.74,962.6034572838488,3200.0,12.0,8.0,53.33333333333333,0.0,0.0,885.9157712330216,930.2115597946727
2,0.026510777930282486,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,8.201828464784878,2.4,aeronaut14x8,ag45c,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.331188502110169,1.9311885021101687,3.4,0.21344,0.31808454766818506,0.5403095294669293,0.044769174975053755,0.13958525,0.675,0.3171910597716785,-0.4236598235574913,5.382168198027554,0.07057671766310279,0.3382471716137371,0.07871545592216038,0.4505839634380754,0.2973971394772735,0.14339620459401597,0.9592066559287105,23.83058666025313,4.200000000000001,5.000000000000002,1.5598462222727119,1.1814652953570273,2.2,8.709409780269608,10.909409780269609,11.9168333322185,0.9652777777777778,17.04054260588311,2.941142338427979,2,0.477102750040592,277488.4477828735,11.767358332299464,0.9180555555555555,29.068550553001632,0.16640896716528608,473352.7070590831,-2,33.09006274574234,24.094458482994348,0.24220836557426734,392354.5182362166,0,56.90993725425766,11.522061526037719,0.8210241966219751,33.80129225286948,-4,0.12307132353659478,6.349690328773783,550420.7428856071,11.08096942709511,0.607326171021728,1.05,566.6666666666666,6.0,938.5670485941066,0.74,950.6613446119541,3200.0,12.0,8.0,53.33333333333333,0.0,0.0,871.9650199575758,915.5632709554546
2,0.023943078999017528,2.449489742783178,10.0,0.2570111180101428,0.5999999999999999,0.09738815687127322,8.820281180180903,2.4,aeronaut14x8,ag45c,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.292168708108541,1.892168708108541,3.4,0.21344,0.31808454766818506,0.507745302206336,0.03831360823401922,0.13958525,0.675,0.3156532858849966,-0.3468783967016523,5.366253045520887,0.07041920114680343,0.3322633083885607,0.06464070809914291,0.4655316064805318,0.28572992934845876,0.14030074002015186,0.9739693306313892,25.940097437859837,4.400000000000001,5.200000000000002,1.5596388272599075,1.1885332234187755,2.2,9.079554592335448,11.279554592335447,11.91378333246267,0.9645833333333333,17.38565631646878,2.9636046630485047,2,0.49309154483375595,272001.641590975,11.766352082282998,0.9177083333333333,29.206411599757388,0.17727146124959955,456939.4307300593,-2,31.45353691958068,24.049483855977712,0.26144702664494823,376258.3919276647,0,58.546463080419315,11.532728761248803,0.8238653872923947,34.23845819380333,-4,0.12899320342287518,6.253351204559856,535666.6820473552,11.088140053917257,0.613008552362567,1.05,566.6666666666666,6.0,954.0540114945009,0.74,962.9566367007188,3200.0,12.0,8.0,53.33333333333333,0.0,0.0,881.2257716206288,925.2870602016603
2,0.02793175247347065,2.5495097567963927,10.000000000000005,0.26750565292324613,0.6499999999999998,0.10981187474270192,8.56495570974253,2.4,aeronaut14x8,ag45c,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.567221211332644,1.9422212113326438,3.625,0.21344,0.31808454766818506,0.5513422386894049,0.044769174975053755,0.13958525,0.675,0.3199553644809806,-0.3674780509494912,5.382168198027554,0.07035929481016591,0.3382247679880248,0.06827695408779008,0.46093871517046675,0.2973971394772735,0.14339620459401597,0.9592066559287105,27.576678234152094,4.800000000000002,5.600000000000002,1.5604805941986388,1.1851919291127933,2.2,8.93075482261828,11.130754822618279,11.90768333295101,0.9631944444444445,17.167249481562727,2.7911899100021036,2,0.49171876351962224,279551.7444201306,11.764339582250066,0.9170138888888889,29.098027091007786,0.17342465167688886,473832.7034398625,-2,34.73771602645702,24.157072758705276,0.2516224020609491,393374.1300278081,0,55.26228397354298,11.512933585526957,0.8181636874540676,33.75849642103053,-4,0.1288462336956892,6.351528161246508,549723.8549270942,11.07259590646747,0.6016051526859132,1.05,604.1666666666666,6.0,927.1177461955282,0.74,949.4577118414835,3200.0,12.79411764705882,8.529411764705882,52.8921568627451,0.0,0.0,879.8061984306378,923.7965083521697
2,0.022526342871763787,2.345207879911715,9.999999999999996,0.2460694113776739,0.5500000000000002,0.08547188958273508,9.97927298983262,2.4,aeronaut14x8,ag45c,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.488600144407942,1.8636001444079424,3.625,0.21344,0.31808454766818506,0.48511085862703296,0.03237948811272389,0.13958525,0.675,0.317189809007676,-0.1906614036566944,5.349678266924452,0.07001150652435228,0.3259598828334914,0.035639788814123635,0.4952594095526052,0.2735655798555177,0.1370876168149009,0.9893468033295814,34.031337972324515,5.400000000000002,6.200000000000003,1.5603157555330625,1.1806241455724549,2.2,9.837880275984833,12.037880275984833,11.90031666690889,0.9611111111111111,17.533760792495126,2.8256904668853258,2,0.5493429299587278,262640.21898926876,11.761420832434727,0.9159722222222222,30.0410513400586,0.18957516616679873,449988.36222277896,-2,39.72780884865689,25.806508506182688,0.25689354931683084,386558.6582151459,0,50.27219115134311,11.480041924187484,0.8095003318599707,34.27207286152144,-4,0.14565686403418784,6.054099313298214,513365.32008688664,11.04708543811439,0.5842784414977191,1.05,604.1666666666666,6.0,953.9327090658218,0.74,963.9020492302905,3200.0,12.79411764705882,8.529411764705882,52.8921568627451,0.0,0.0,893.5592985170047,938.2372634428549
2,0.018793623464647365,2.23606797749979,10.000000000000004,0.23461797810629584,0.4999999999999999,0.07408568104478902,10.429680569129424,2.4,aeronaut14x8,ag45c,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.214840284564711,1.8148402845647111,3.4,0.21344,0.31808454766818506,0.4417694489519161,0.026961037944609578,0.13958525,0.675,0.31298345368586433,-0.1453365316085192,5.332370769986845,0.07005232202254183,0.3193746898137533,0.027255518769726837,0.5045276783554229,0.2608345460975138,0.1337407192538373,1.0054247346486487,32.46631710172642,5.200000000000002,5.8000000000000025,1.5594045997872399,1.189032898166181,2.2,10.062950264259616,12.262950264259615,11.905079166528273,0.9625,18.135212068400744,2.999759017010246,2,0.536317432970904,259007.5658509863,11.762377082358164,0.9163194444444445,30.96379000661294,0.18649860071374882,442225.64637707843,-2,41.440679066588224,26.59323199210604,0.25283754226830957,379805.22424590355,0,48.559320933411776,11.470176459543415,0.8065265988427288,34.25506465290093,-2,0.15238219373246026,5.72632915814755,489231.71564535424,11.037752464584418,0.5783309754632353,1.05,566.6666666666666,6.0,982.0704158644864,0.74,963.4236933628385,3200.0,12.0,8.0,53.33333333333333,0.0,0.0,890.7202586313306,935.2562715628972
2,0.01981208333378698,2.23606797749979,10.000000000000004,0.23461797810629584,0.4999999999999999,0.07408568104478902,10.899220206007678,2.4,aeronaut14x8,ag45c,ht14,0.0,0.0,0.0,0.0,0.5163710189418589,1.7,0.09,5.449610103003838,1.8246101030038382,3.625,0.21344,0.31808454766818506,0.45153926739104266,0.026961037944609578,0.13958525,0.675,0.3160047648698069,-0.0761854504920496,5.332370769986845,0.06981251235976586,0.3193520981877426,0.014287350557252707,0.5173995554558812,0.2608345460975138,0.1337407192538373,1.0054247346486487,38.56987823952638,5.8000000000000025,6.600000000000003,1.5602289082855796,1.1786794616564338,2.2,10.390884906957913,12.590884906957914,11.895554167289507,0.9597222222222223,18.085089642879872,2.837908175425531,2,0.5643406675690193,258291.71607874523,11.759508332587854,0.9152777777777777,34.01743511255553,0.16147492596903013,485837.8844297606,-2,87.71806455852649,0,inf,0.0,-4,2.2819354414735074,11.28076701920774,0.7261839156970027,34.25562980463377,-2,0.15923711880437577,5.732654003380173,489239.7871569587,10.843355349764,0.41764560917178306,1.0,604.1666666666666,6.0,837.0776730735026,0.74,963.4395882553248,3200.0,12.79411764705882,8.529411764705882,52.8921568627451,0.0,0.0,854.4534661945765,854.4534661945765
