v1,v_1,t_1,points,v_2,h_1
0,10.34599382003256,0.0,0.6307444385951608,14.016543079892463,79.04201884144734
1,10.57258883679561,0.0,0.6307444385951609,14.016543079892465,78.80049125112592
2,10.799183853558663,0.0,0.6307444385951608,14.016543079892463,78.55373109325673
3,11.025778870321714,0.0,0.007065841080094101,0.0,0.0
4,11.252373887084767,0.0,0.4971637228479681,12.590399721422212,70.341565902037
5,11.478968903847818,0.0,0.6302786183199564,15.10572792246299,81.69355233318448
6,11.70556392061087,0.0,0.6419394481383047,15.276603776944505,82.89968297374452
7,11.932158937373922,0.0,0.6426189656197345,15.270005323119209,82.60038584243442
8,12.158753954136973,0.0,0.6432691892383751,15.263524383083247,82.29580825279682
9,12.385348970900026,0.0,0.6438916388447388,15.25715408448925,81.98595033041545
10,12.611943987663077,0.0,0.6444877299775901,15.250888053540345,81.67081218611806
11,12.83853900442613,0.0,0.6450278604088707,15.244202416675934,81.34603272337894
12,13.06513402118918,0.0,0.6455218061090949,15.237227005154212,81.0127665977837
13,13.291729037952233,0.0,0.6459932206532173,15.230331849869229,80.67417615574084
14,13.518324054715285,0.0,0.6464432205335542,15.223513509225116,80.33027140707212
15,13.744919071478336,0.0,0.6468727415219544,15.216766274314125,79.98104201990549
16,13.971514088241388,0.0,0.6472734512887679,15.209926740512945,79.62515490423118
17,14.19810910500444,0.0,0.6476401315292669,15.202883502491403,79.26171540510984
18,14.42470412176749,0.0,0.6479915012391428,15.195939901327472,78.89329385649921
19,14.651299138530543,0.0,0.6483285323736474,15.18909675971108,78.519923917549
20,14.877894155293596,0.0,0.6486519466829149,15.182351550065999,78.14160953520187
21,15.104489172056647,0.0,0.6489523675112998,15.175525020448655,77.75688203963053
22,15.331084188819698,0.0,0.6491868020790927,15.167841973007183,77.35932165130322
23,15.557679205582751,0.0,0.6494094554449263,15.160239305447549,76.9567556504392
24,15.784274222345802,0.0,0.6496208945672277,15.152715258480123,76.54918842717588
25,16.010869239108853,0.0,0.6498216567029227,15.145268207030156,76.13662437572846
26,16.237464255871906,0.0,0.6500122514120137,15.137896650805915,75.71906789393306
27,16.46405927263496,0.0,0.6502146538199974,15.13098638610735,75.29972726458702
28,16.69065428939801,0.0,0.6504090817197636,15.124174389015316,74.8756075007431
29,16.91724930616106,0.0,0.6505947729052561,15.117437841760626,74.4465355615359
30,17.143844322924114,0.0,0.6507721414461736,15.110775539844806,74.01251567435902
31,17.370439339687167,0.0,0.6509416524139047,15.104187971157767,73.5735520598469
32,17.597034356450216,0.0,0.6510694703338017,15.097046584649206,73.12449375058777
33,17.82362937321327,0.0,0.651177802282109,15.089746298292038,72.66861014695732
34,18.05022438997632,0.0,0.6512791596419273,15.082508739538122,72.20773951284684
35,18.27681940673937,0.0,0.6513738687345031,15.075333245121712,71.74188641465884
36,18.503414423502424,0.0,0.6514486825128079,15.067913099877577,71.2710554240968
37,18.730009440265476,0.0,0.6513255799618627,15.056251685314404,70.79413368080189
38,18.956604457028526,0.0,0.6511851980952673,15.044425478422816,70.31089159946026
39,19.183199473791582,0.0,0.6510364565786518,15.032605732563438,69.82220516737809
40,19.40979449055463,0.0,0.6508795657475503,15.020790468878445,69.32807302903926
41,19.636389507317684,0.0,0.6507147259033994,15.008977785725271,68.82849381521832
42,19.862984524080737,0.0,0.6505393034032506,14.997108969650915,68.32317875617731
43,20.089579540843786,0.0,0.6503501482094842,14.985114758832168,67.81178578220243
44,20.31617455760684,0.0,0.6501535333452051,14.973116105985751,67.29493328796522
45,20.542769574369892,0.0,0.6499496229393606,14.961111362350575,66.77261976511343
