v1,v_1,t_1,points,v_2,h_1
0,7.974530720903499,0.0,0.7095910344387114,15.768689654193585,112.43642748201415
1,8.226413694415102,0.0,0.7095910345165695,15.768689655923767,112.22849454790942
2,8.478296667926704,0.0,0.7095910345974659,15.768689657721463,112.014095970273
3,8.730179641438307,0.0,0.006174955601112015,0.0,0.0
4,8.982062614949909,0.0,0.6164173266107633,15.357721232763636,103.52279294793475
5,9.233945588461513,0.0,0.688500741675519,16.3227452887825,117.29825093735029
6,9.485828561973115,0.0,0.6973643857961099,16.418919051978165,118.66110830959552
7,9.737711535484717,0.0,0.6982527805420695,16.413223299453854,118.37310916554786
8,9.98959450899632,0.0,0.6990918896776651,16.407665440877985,118.07849176421564
9,10.241477482507921,0.0,0.6998851920224675,16.40223437891026,117.77725597016409
10,10.493360456019525,0.0,0.7006358433651939,16.396920086726432,117.4694015868324
11,10.745243429531127,0.0,0.7013239813958545,16.391399509613173,117.1499193975041
12,10.99712640304273,0.0,0.701958672471806,16.385744175773564,116.82011082793811
13,11.249009376554332,0.0,0.7025588709266337,16.380173408485753,116.48360056862779
14,11.500892350065936,0.0,0.7031267260152637,16.37468040513365,116.1403874286973
15,11.752775323577538,0.0,0.7036642077389185,16.36925894034222,115.79047017345708
16,12.00465829708914,0.0,0.7041656848286296,16.363795178236327,115.43213945015567
17,12.256541270600742,0.0,0.7046275614910978,16.358203742540027,115.0641393692891
18,12.508424244112344,0.0,0.7050641390299665,16.352663824510664,114.68938032323206
19,12.760307217623946,0.0,0.7054768182081638,16.347170962799193,114.30786034243864
20,13.01219019113555,0.0,0.705866893603492,16.34172102968324,113.91957741783453
21,13.264073164647153,0.0,0.70623322473141,16.33627471738301,113.52397361769265
22,13.515956138158755,0.0,0.7065667950606781,16.330672785481507,113.1186139016893
23,13.767839111670359,0.0,0.7068811071119615,16.325099745676145,112.70644294540207
24,14.01972208518196,0.0,0.7071771101545834,16.319552499790625,112.28745806316311
25,14.271605058693563,0.0,0.7074565076324966,16.31404097381896,111.8618562462477
26,14.523488032205165,0.0,0.7077215850547206,16.30858575096549,111.42999627893975
27,14.775371005716767,0.0,0.7079688339393645,16.303117252363865,110.99083174216324
28,15.027253979228371,0.0,0.7082030400933526,16.297697370788327,110.54535903445203
29,15.279136952739972,0.0,0.7084251190505415,16.292328445306968,110.09364442487934
30,15.531019926251574,0.0,0.7086357057226736,16.28700918049454,109.63569564566284
31,15.782902899763178,0.0,0.7088353968736634,16.281738402150285,109.17152047382574
32,16.03478587327478,0.0,0.7090133758353673,16.27632901572755,108.69825409067815
33,16.286668846786384,0.0,0.7091774471152178,16.27089648675457,108.21770979930787
34,16.538551820297986,0.0,0.7093321639195677,16.26550592413736,107.73091524404116
35,16.790434793809588,0.0,0.7094779937745548,16.260156566730494,107.23787843665752
36,17.04231776732119,0.0,0.7096153786147219,16.254847735968838,106.73860744325947
37,17.294200740832792,0.0,0.7097402252131697,16.249503026488192,106.23194617286539
38,17.546083714344395,0.0,0.7098533531760225,16.244127905455155,105.71799835019617
39,17.797966687855997,0.0,0.709959188383524,16.238789645748952,105.19781353158524
40,18.049849661367602,0.0,0.7100580857550494,16.233487851529866,104.67140002115406
41,18.301732634879205,0.0,0.710150382501335,16.22822218530025,104.13876617953494
42,18.553615608390807,0.0,0.7102344769360457,16.22295927332875,103.59941468198615
43,18.80549858190241,0.0,0.7103079641946983,16.21765157592844,103.05263303157342
44,19.05738155541401,0.0,0.7103734158281765,16.212337471592168,102.49902133243077
45,19.309264528925613,0.0,0.7104308822951414,16.207012363138922,101.93852181909145
46,19.561147502437215,0.0,0.7104806052646894,16.20167521693207,101.37113058284413
