v1,v_1,t_1,points,v_2,h_1
4140,20.085681106342705,37.27272727272728,0.6304274545409315,29.212342070874445,152.25129141945925
4141,20.304366013019028,37.27272727272728,0.6332448688493517,29.180649560445314,151.41803399980475
4142,20.52305091969535,37.27272727272728,0.6359720162774846,29.144698400971894,150.52515701190973
4143,20.741735826371674,37.27272727272728,0.6385603373833739,29.102171356736733,149.5431561255806
4144,20.960420733047997,37.27272727272728,0.6410942734579235,29.05711818634095,148.52429937408584
4145,21.179105639724323,37.27272727272728,0.6435734922840878,29.009525157547834,147.46858780979917
4146,21.397790546400646,37.27272727272728,0.6459976430414759,28.95937765585714,146.37602247915325
4147,21.61647545307697,37.27272727272728,0.6483576369537477,28.906244111443765,145.24130691675867
4148,21.835160359753292,37.27272727272728,0.6505859606118366,28.846907765311165,144.02382039207342
4149,22.053845266429615,37.27272727272728,0.6527558814948098,28.784869459164533,142.76847259869749
4150,22.272530173105938,37.27272727272728,0.6548669381545346,28.720109251959872,141.47526448370868
4151,22.491215079782265,37.27272727272728,0.6569186372151938,28.652605663977518,140.14419698731027
4152,22.709899986458588,37.27272727272728,0.6589104706509693,28.58233650356218,138.77527104279142
4153,22.92858489313491,37.27272727272728,0.6607394667831346,28.504407407141485,137.3070487638164
4154,23.147269799811234,37.27272727272728,0.662484343328685,28.422566364719714,135.79251845425662
4155,23.365954706487557,37.27272727272728,0.6640960625965198,28.33446884576478,134.2411433457317
4156,23.58463961316388,37.27272727272728,0.6656716514637906,28.244749773455144,132.66825737825033
4157,23.803324519840203,37.27272727272728,0.6672153021146082,28.153607515964588,131.07714957004885
4158,24.022009426516526,37.27272727272728,0.6688197792091611,28.065444047410818,129.51970529026815
4159,24.24069433319285,37.27272727272728,0.6704393416493878,27.978083269085026,127.96998222312163
4160,24.459379239869172,37.27272727272728,0.6720329580295943,27.88957637199861,126.40506435554224
4161,24.678064146545495,37.27272727272728,0.6736014861351287,27.799963391363928,124.82551157429542
4162,24.896749053221818,37.27272727272728,0.6751454730601676,27.709269538055352,123.23188375420763
4163,25.115433959898144,37.27272727272728,0.6766032509297047,27.61457405708288,121.59042627385975
4164,25.334118866574467,37.27272727272728,0.6779662616111359,27.515474793104307,119.89696917714848
4165,25.552803773250787,37.27272727272728,0.6793037708227322,27.415252310096186,118.18987207092499
4166,25.771488679927113,37.27272727272728,0.6806170131313826,27.313964462435354,116.46969489658083
4167,25.990173586603436,37.27272727272728,0.681858492451361,27.209355884456258,114.7369975818502
4168,26.208858493279763,37.27272727272728,0.683023010378749,27.101189274608615,112.97156646323326
4169,26.427543399956086,37.27272727272728,0.2032923591143298,1.5539169430260857,111.13574764598731
4170,26.64622830663241,37.27272727272728,0.2055784720057777,1.5394770925189551,109.28778800195482
4171,26.864913213308732,37.27272727272728,0.686027493282464,26.754083210283643,107.42824753015981
4172,27.083598119985055,37.27272727272728,0.6869783931956439,26.63615980222107,105.55768621425624
4173,27.302283026661378,37.27272727272728,0.687900088294592,26.516940076312256,103.67402465539642
4174,27.5209679333377,37.27272727272728,0.6887039398099601,26.3922402288954,101.73253596929452
4175,27.739652840014024,37.27272727272728,0.6894827146550238,26.266439805713052,99.78091288563398
4176,27.958337746690347,37.27272727272728,0.6902251761346228,26.13900642328972,97.81971540382047
4177,28.17702265336667,37.27272727272728,0.6907466195423324,26.001214272279444,95.81213106917312
4178,28.395707560042993,37.27272727272728,0.6910472837881867,25.853093696336096,93.70342553341344
4179,28.614392466719316,37.27272727272728,0.6909628079472664,25.686894011442664,91.41823669764628
4180,28.833077373395643,37.27272727272728,0.6906073888871165,25.50800058936052,89.01341046892676
4181,29.051762280071962,37.27272727272728,0.6900013553477734,25.31736823681536,86.50104371764336
4182,29.27044718674829,37.27272727272728,0.6891355874482122,25.11456018314796,83.87957932179357
