LAK24_v3
 1.0003818    -0.0000191
 0.9905795     0.0012079
 0.9792869     0.0025779
 0.9679999     0.0039276
 0.9567210     0.0052502
 0.9453998     0.0065573
 0.9340643     0.0078507
 0.9227345     0.0091278
 0.9114102     0.0103878
 0.9000903     0.0116304
 0.8887752     0.0128550
 0.8774664     0.0140608
 0.8661619     0.0152474
 0.8548594     0.0164148
 0.8435585     0.0175628
 0.8322590     0.0186913
 0.8209599     0.0198004
 0.8096612     0.0208900
 0.7983605     0.0219603
 0.7870569     0.0230120
 0.7757525     0.0240452
 0.7644478     0.0250599
 0.7531391     0.0260566
 0.7418219     0.0270368
 0.7304983     0.0280015
 0.7191716     0.0289513
 0.7078475     0.0298861
 0.6965311     0.0308051
 0.6852195     0.0317078
 0.6739072     0.0325948
 0.6625942     0.0334668
 0.6512833     0.0343241
 0.6399759     0.0351664
 0.6286727     0.0359938
 0.6173729     0.0368062
 0.6060753     0.0376040
 0.5947792     0.0383874
 0.5834843     0.0391568
 0.5721901     0.0399126
 0.5608970     0.0406549
 0.5496054     0.0413836
 0.5383156     0.0420985
 0.5270276     0.0427995
 0.5157412     0.0434861
 0.5044564     0.0441581
 0.4931735     0.0448154
 0.4818926     0.0454574
 0.4706125     0.0460837
 0.4593341     0.0466939
 0.4480575     0.0472876
 0.4367852     0.0478639
 0.4255217     0.0484215
 0.4142706     0.0489584
 0.4030356     0.0494721
 0.3918155     0.0499601
 0.3806063     0.0504203
 0.3694047     0.0508510
 0.3582085     0.0512505
 0.3470180     0.0516171
 0.3358361     0.0519490
 0.3246644     0.0522432
 0.3135034     0.0524973
 0.3023552     0.0527083
 0.2912204     0.0528725
 0.2801000     0.0529864
 0.2689963     0.0530459
 0.2579104     0.0530463
 0.2468439     0.0529827
 0.2357989     0.0528494
 0.2247774     0.0526418
 0.2137822     0.0523555
 0.2028163     0.0519856
 0.1918839     0.0515271
 0.1809906     0.0509742
 0.1701414     0.0503204
 0.1593416     0.0495590
 0.1485986     0.0486823
 0.1379208     0.0476819
 0.1273184     0.0465489
 0.1168075     0.0452734
 0.1064043     0.0438440
 0.0961314     0.0422490
 0.0860177     0.0404749
 0.0760974     0.0385075
 0.0664156     0.0363327
 0.0570367     0.0339384
 0.0480376     0.0313155
 0.0395461     0.0284774
 0.0317380     0.0254715
 0.0248267     0.0223974
 0.0190042     0.0194007
 0.0143232     0.0166141
 0.0106673     0.0141024
 0.0078427     0.0118670
 0.0056577     0.0098709
 0.0039600     0.0080692
 0.0026419     0.0064220
 0.0016315     0.0048959
 0.0008819     0.0034658
 0.0003672     0.0021151
 0.0000730     0.0008375
 0.0000000     0.0000000
 0.0003174    -0.0015754
 0.0009486    -0.0027283
 0.0018985    -0.0037882
 0.0031387    -0.0047642
 0.0046742    -0.0056755
 0.0065518    -0.0065556
 0.0088553    -0.0074460
 0.0117260    -0.0083677
 0.0153897    -0.0093434
 0.0201444    -0.0103874
 0.0262979    -0.0114868
 0.0339619    -0.0125869
 0.0428858    -0.0136111
 0.0526367    -0.0145038
 0.0629006    -0.0152561
 0.0734716    -0.0158801
 0.0842447    -0.0163935
 0.0951581    -0.0168126
 0.1061656    -0.0171498
 0.1172360    -0.0174129
 0.1283561    -0.0176080
 0.1395157    -0.0177402
 0.1507081    -0.0178135
 0.1619292    -0.0178316
 0.1731762    -0.0177982
 0.1844484    -0.0177165
 0.1957504    -0.0175907
 0.2070870    -0.0174262
 0.2184528    -0.0172284
 0.2298412    -0.0170028
 0.2412421    -0.0167537
 0.2526462    -0.0164840
 0.2640514    -0.0161963
 0.2754582    -0.0158930
 0.2868659    -0.0155765
 0.2982754    -0.0152489
 0.3096857    -0.0149127
 0.3210968    -0.0145697
 0.3325085    -0.0142218
 0.3439209    -0.0138707
 0.3553346    -0.0135177
 0.3667488    -0.0131645
 0.3781638    -0.0128121
 0.3895791    -0.0124613
 0.4009936    -0.0121132
 0.4124067    -0.0117683
 0.4238185    -0.0114272
 0.4352297    -0.0110902
 0.4466399    -0.0107573
 0.4580484    -0.0104286
 0.4694546    -0.0101040
 0.4808597    -0.0097835
 0.4922638    -0.0094666
 0.5036657    -0.0091530
 0.5150651    -0.0088423
 0.5264621    -0.0085343
 0.5378567    -0.0082286
 0.5492484    -0.0079245
 0.5606349    -0.0076217
 0.5720140    -0.0073202
 0.5833841    -0.0070200
 0.5947449    -0.0067215
 0.6060961    -0.0064247
 0.6174365    -0.0061300
 0.6287645    -0.0058378
 0.6400798    -0.0055488
 0.6513823    -0.0052637
 0.6626712    -0.0049831
 0.6739467    -0.0047081
 0.6852107    -0.0044395
 0.6964664    -0.0041779
 0.7077194    -0.0039235
 0.7189748    -0.0036758
 0.7302387    -0.0034340
 0.7415141    -0.0031965
 0.7528013    -0.0029623
 0.7641000    -0.0027301
 0.7754114    -0.0024992
 0.7867360    -0.0022685
 0.7980714    -0.0020376
 0.8094145    -0.0018063
 0.8207602    -0.0015753
 0.8321043    -0.0013464
 0.8434452    -0.0011216
 0.8547827    -0.0009033
 0.8661190    -0.0006939
 0.8774567    -0.0004956
 0.8887932    -0.0003108
 0.9001239    -0.0001428
 0.9114457     0.0000042
 0.9227557     0.0001257
 0.9340579     0.0002167
 0.9453571     0.0002729
 0.9566401     0.0002899
 0.9678907     0.0002582
 0.9791585     0.0001672
 0.9905003     0.0000196
 1.0003806    -0.0001691
