RE ALPHA CL CD CDP CM TOP_XTR BOT_XTR
20000.000000,-6.800000,-0.419300,0.090895,0.067080,-0.008300,1.000000,0.330100,1.000000,140.764500
20000.000000,-6.700000,-0.417100,0.088737,0.064890,-0.013100,1.000000,0.309300,1.000000,138.939300
20000.000000,-6.600000,-0.411300,0.086524,0.062830,-0.015400,1.000000,0.296200,1.000000,137.788000
20000.000000,-6.500000,-0.405600,0.084290,0.060710,-0.018300,1.000000,0.284400,1.000000,136.758700
20000.000000,-6.400000,-0.399200,0.081968,0.058470,-0.021800,1.000000,0.273800,1.000000,135.827800
20000.000000,-6.300000,-0.391400,0.079450,0.056000,-0.026000,1.000000,0.263800,1.000000,134.947500
20000.000000,-6.200000,-0.384400,0.077532,0.054340,-0.026500,1.000000,0.259200,1.000000,134.542600
20000.000000,-6.100000,-0.374400,0.074916,0.051770,-0.030700,1.000000,0.251100,1.000000,133.834000
20000.000000,-6.000000,-0.365900,0.072823,0.049890,-0.032300,1.000000,0.246900,1.000000,133.463400
20000.000000,-5.900000,-0.352900,0.069978,0.047070,-0.037200,1.000000,0.240400,1.000000,132.899000
20000.000000,-5.800000,-0.343300,0.068005,0.045290,-0.038500,1.000000,0.238500,1.000000,132.728300
20000.000000,-5.700000,-0.332300,0.065858,0.043310,-0.040700,1.000000,0.236700,1.000000,132.570400
20000.000000,-5.600000,-0.319900,0.063612,0.041210,-0.043300,1.000000,0.235300,1.000000,132.445700
20000.000000,-5.500000,-0.306600,0.061356,0.039070,-0.046000,1.000000,0.234500,1.000000,132.376600
20000.000000,-5.400000,-0.292700,0.059165,0.036990,-0.048600,1.000000,0.234400,1.000000,132.365900
20000.000000,-5.300000,-0.278800,0.057051,0.034980,-0.050900,1.000000,0.234600,1.000000,132.390500
20000.000000,-5.200000,-0.264400,0.054991,0.032990,-0.053200,1.000000,0.235100,1.000000,132.433800
20000.000000,-5.100000,-0.248500,0.052920,0.030970,-0.055700,1.000000,0.235900,1.000000,132.500800
20000.000000,-5.000000,-0.232100,0.050914,0.028980,-0.058200,1.000000,0.238000,1.000000,132.683100
20000.000000,-4.900000,-0.212900,0.048788,0.026750,-0.061400,1.000000,0.241800,1.000000,133.014600
20000.000000,-4.800000,-0.202100,0.047622,0.025790,-0.061500,1.000000,0.247700,1.000000,133.534600
20000.000000,-4.700000,-0.184600,0.045878,0.023970,-0.063700,1.000000,0.254000,1.000000,134.088000
20000.000000,-4.600000,-0.171500,0.044603,0.022790,-0.064300,1.000000,0.260700,1.000000,134.679900
20000.000000,-4.500000,-0.156500,0.043229,0.021440,-0.065400,1.000000,0.268600,1.000000,135.371900
20000.000000,-4.400000,-0.142300,0.042020,0.020280,-0.066200,1.000000,0.280000,1.000000,136.369400
20000.000000,-4.300000,-0.128700,0.040908,0.019240,-0.066700,1.000000,0.293800,1.000000,137.579200
20000.000000,-4.200000,-0.112600,0.039665,0.017960,-0.067800,1.000000,0.310000,1.000000,139.001800
20000.000000,-4.100000,-0.101400,0.038728,0.017240,-0.067500,1.000000,0.328300,1.000000,140.600100
20000.000000,-4.000000,-0.088200,0.037703,0.016350,-0.067600,1.000000,0.354600,1.000000,142.909100
20000.000000,-3.900000,-0.077400,0.036744,0.015640,-0.067000,1.000000,0.384000,1.000000,145.484000
