RE ALPHA CL CD CDP CM TOP_XTR BOT_XTR
20000.000000,-6.900000,-0.420100,0.092497,0.068550,-0.004200,1.000000,0.354000,1.000000,143.831300
20000.000000,-6.800000,-0.413700,0.090034,0.066180,-0.008600,1.000000,0.327400,1.000000,141.497800
20000.000000,-6.600000,-0.398900,0.085107,0.061430,-0.017200,1.000000,0.291800,1.000000,138.376100
20000.000000,-6.500000,-0.387800,0.082142,0.058460,-0.023900,1.000000,0.275600,1.000000,136.954800
20000.000000,-6.400000,-0.379900,0.080082,0.056660,-0.024800,1.000000,0.269300,1.000000,136.402700
20000.000000,-6.300000,-0.368700,0.077510,0.054210,-0.028700,1.000000,0.260300,1.000000,135.618600
20000.000000,-6.200000,-0.354600,0.074589,0.051370,-0.033900,1.000000,0.251500,1.000000,134.845600
20000.000000,-6.100000,-0.344200,0.072441,0.049440,-0.035800,1.000000,0.247700,1.000000,134.506700
20000.000000,-6.000000,-0.325600,0.069182,0.046250,-0.042200,1.000000,0.241100,1.000000,133.929300
20000.000000,-5.900000,-0.313700,0.067100,0.044360,-0.044200,1.000000,0.239700,1.000000,133.805900
20000.000000,-5.800000,-0.300000,0.064877,0.042310,-0.046800,1.000000,0.238600,1.000000,133.710900
20000.000000,-5.700000,-0.284700,0.062555,0.040150,-0.049900,1.000000,0.237900,1.000000,133.654100
20000.000000,-5.600000,-0.268000,0.060201,0.037930,-0.053200,1.000000,0.237700,1.000000,133.633400
20000.000000,-5.500000,-0.251600,0.057923,0.035760,-0.056300,1.000000,0.237700,1.000000,133.635800
20000.000000,-5.400000,-0.233200,0.055601,0.033510,-0.059700,1.000000,0.238000,1.000000,133.657100
20000.000000,-5.300000,-0.212800,0.053236,0.031190,-0.063500,1.000000,0.239200,1.000000,133.768400
20000.000000,-5.200000,-0.192000,0.051034,0.029000,-0.067100,1.000000,0.242900,1.000000,134.087000
20000.000000,-5.100000,-0.178600,0.049671,0.027780,-0.068000,1.000000,0.248700,1.000000,134.602000
20000.000000,-5.000000,-0.159100,0.047840,0.025930,-0.070700,1.000000,0.255300,1.000000,135.174400
20000.000000,-4.900000,-0.141700,0.046281,0.024390,-0.072600,1.000000,0.262300,1.000000,135.793700
20000.000000,-4.800000,-0.126000,0.044930,0.023100,-0.073800,1.000000,0.270700,1.000000,136.530300
20000.000000,-4.700000,-0.110000,0.043676,0.021890,-0.075100,1.000000,0.283000,1.000000,137.601100
20000.000000,-4.600000,-0.092000,0.042357,0.020530,-0.076800,1.000000,0.298500,1.000000,138.966100
20000.000000,-4.500000,-0.078600,0.041322,0.019650,-0.077000,1.000000,0.313600,1.000000,140.290600
20000.000000,-4.400000,-0.064000,0.040297,0.018720,-0.077500,1.000000,0.335400,1.000000,142.196800
20000.000000,-4.300000,-0.051800,0.039404,0.018010,-0.077300,1.000000,0.361300,1.000000,144.464800
20000.000000,-4.200000,-0.039500,0.038466,0.017260,-0.076900,1.000000,0.394100,1.000000,147.338600
20000.000000,-4.100000,-0.029200,0.037605,0.016660,-0.075800,1.000000,0.437200,1.000000,151.118100
20000.000000,-4.000000,-0.023700,0.036907,0.016320,-0.073300,1.000000,0.485600,1.000000,155.364800
20000.000000,-3.900000,-0.021200,0.036286,0.016010,-0.069700,1.000000,0.542400,1.000000,160.342600
20000.000000,-3.800000,-0.021700,0.035687,0.015660,-0.065300,1.000000,0.607100,1.000000,166.030200
20000.000000,-3.700000,-0.023900,0.034858,0.015010,-0.060500,1.000000,0.675500,1.000000,172.084900
