RE ALPHA CL CD CDP CM TOP_XTR BOT_XTR
20000.000000,-5.400000,-0.601800,0.095560,0.070060,0.024500,1.000000,0.293300,1.000000,138.614800
20000.000000,-5.300000,-0.599900,0.093173,0.067770,0.021600,1.000000,0.281900,1.000000,137.616900
20000.000000,-5.200000,-0.598100,0.090797,0.065460,0.018700,1.000000,0.271900,1.000000,136.737100
20000.000000,-5.100000,-0.597200,0.088399,0.063060,0.015500,1.000000,0.262400,1.000000,135.908700
20000.000000,-5.000000,-0.590600,0.086154,0.061100,0.014600,1.000000,0.257400,1.000000,135.468400
20000.000000,-4.900000,-0.588000,0.083777,0.058730,0.011800,1.000000,0.250000,1.000000,134.824000
20000.000000,-4.800000,-0.582100,0.081576,0.056760,0.010600,1.000000,0.245800,1.000000,134.456200
20000.000000,-4.700000,-0.578800,0.079167,0.054300,0.007700,1.000000,0.239400,1.000000,133.895200
20000.000000,-4.600000,-0.571800,0.077074,0.052460,0.007000,1.000000,0.236700,1.000000,133.653500
20000.000000,-4.500000,-0.566100,0.074829,0.050360,0.005400,1.000000,0.232900,1.000000,133.320600
20000.000000,-4.400000,-0.560400,0.072507,0.047950,0.003000,1.000000,0.228200,1.000000,132.915700
20000.000000,-4.300000,-0.552700,0.070490,0.046150,0.002400,1.000000,0.226300,1.000000,132.747900
20000.000000,-4.200000,-0.545100,0.068419,0.044250,0.001400,1.000000,0.224100,1.000000,132.547200
20000.000000,-4.100000,-0.537400,0.066272,0.042180,0.000000,1.000000,0.221300,1.000000,132.307600
20000.000000,-4.000000,-0.529200,0.063994,0.039710,-0.002100,1.000000,0.217700,1.000000,131.990300
20000.000000,-3.900000,-0.520100,0.062086,0.037990,-0.002600,1.000000,0.216500,1.000000,131.888800
20000.000000,-3.800000,-0.510700,0.060201,0.036220,-0.003300,1.000000,0.215700,1.000000,131.810700
20000.000000,-3.700000,-0.501200,0.058337,0.034440,-0.004000,1.000000,0.215300,1.000000,131.780900
20000.000000,-3.600000,-0.491400,0.056538,0.032690,-0.004700,1.000000,0.215600,1.000000,131.802100
20000.000000,-3.500000,-0.481300,0.054773,0.030950,-0.005400,1.000000,0.216300,1.000000,131.867200
20000.000000,-3.400000,-0.470700,0.053061,0.029200,-0.006100,1.000000,0.217400,1.000000,131.961700
20000.000000,-3.300000,-0.460100,0.051481,0.027810,-0.006300,1.000000,0.219700,1.000000,132.165600
20000.000000,-3.200000,-0.449700,0.050009,0.026460,-0.006500,1.000000,0.222200,1.000000,132.382700
20000.000000,-3.100000,-0.438700,0.048516,0.024980,-0.006700,1.000000,0.224400,1.000000,132.582000
20000.000000,-3.000000,-0.427000,0.047034,0.023450,-0.007100,1.000000,0.226700,1.000000,132.778800
20000.000000,-2.900000,-0.415000,0.045606,0.021950,-0.007500,1.000000,0.229800,1.000000,133.053000
20000.000000,-2.800000,-0.403900,0.044352,0.020910,-0.007300,1.000000,0.235500,1.000000,133.552000
20000.000000,-2.700000,-0.391800,0.043066,0.019590,-0.007500,1.000000,0.241700,1.000000,134.091700
20000.000000,-2.600000,-0.380200,0.041878,0.018540,-0.007300,1.000000,0.249300,1.000000,134.758400
20000.000000,-2.500000,-0.368200,0.040668,0.017460,-0.007200,1.000000,0.257100,1.000000,135.442900
20000.000000,-2.400000,-0.355800,0.039469,0.016340,-0.007200,1.000000,0.266200,1.000000,136.237800
20000.000000,-2.300000,-0.344100,0.038346,0.015390,-0.006900,1.000000,0.278500,1.000000,137.316700
20000.000000,-2.200000,-0.332700,0.037234,0.014480,-0.006600,1.000000,0.293800,1.000000,138.662900
20000.000000,-2.100000,-0.321100,0.036090,0.013540,-0.006300,1.000000,0.311400,1.000000,140.198000
20000.000000,-1.900000,-0.217400,0.026454,0.007950,-0.009400,1.000000,1.000000,1.000000,202.000000
20000.000000,-1.800000,-0.207300,0.026247,0.007240,-0.009400,1.000000,1.000000,1.000000,202.000000
20000.000000,-1.700000,-0.197800,0.026095,0.006760,-0.009200,1.000000,1.000000,1.000000,202.000000
20000.000000,-1.600000,-0.188500,0.025964,0.006380,-0.009000,1.000000,1.000000,1.000000,202.000000
