RE ALPHA CL CD CDP CM TOP_XTR BOT_XTR
20000.000000,-9.900000,-0.579900,0.156557,0.131400,0.057100,1.000000,0.545500,1.000000,161.705400
20000.000000,-9.800000,-0.575000,0.154693,0.129490,0.057200,1.000000,0.556300,1.000000,162.650900
20000.000000,-9.700000,-0.570200,0.152883,0.127630,0.057400,1.000000,0.567400,1.000000,163.629600
20000.000000,-9.600000,-0.565600,0.151096,0.125800,0.057600,1.000000,0.579000,1.000000,164.645500
20000.000000,-9.500000,-0.561000,0.149352,0.124000,0.057800,1.000000,0.590900,1.000000,165.691600
20000.000000,-9.400000,-0.556900,0.147695,0.122270,0.058100,1.000000,0.603100,1.000000,166.772800
20000.000000,-9.300000,-0.553400,0.146169,0.120660,0.058400,1.000000,0.615600,1.000000,167.869100
20000.000000,-9.200000,-0.550800,0.144828,0.119200,0.058900,1.000000,0.628000,1.000000,168.967400
20000.000000,-9.100000,-0.542800,0.142387,0.116940,0.058800,1.000000,0.641100,1.000000,170.122500
20000.000000,-9.000000,-0.533300,0.139771,0.114480,0.058500,1.000000,0.655200,1.000000,171.366300
20000.000000,-8.900000,-0.527200,0.137841,0.112560,0.058600,1.000000,0.670200,1.000000,172.696000
20000.000000,-8.800000,-0.526400,0.136882,0.111430,0.059500,1.000000,0.685100,1.000000,174.018800
20000.000000,-8.700000,-0.512300,0.133514,0.108390,0.058600,1.000000,0.703000,1.000000,175.607900
20000.000000,-8.600000,-0.505800,0.131563,0.106490,0.058800,1.000000,0.721200,1.000000,177.224400
20000.000000,-8.500000,-0.499100,0.129656,0.104620,0.059100,1.000000,0.741900,1.000000,179.079000
20000.000000,-8.400000,-0.488500,0.127170,0.102220,0.058700,1.000000,0.764900,1.000000,182.093100
20000.000000,-8.300000,-0.474100,0.124042,0.099310,0.057700,1.000000,0.789500,1.000000,184.268900
20000.000000,-8.200000,-0.460100,0.121055,0.096470,0.056600,1.000000,0.815700,1.000000,186.574900
20000.000000,-8.100000,-0.451500,0.119050,0.094430,0.056300,1.000000,0.842800,1.000000,188.974600
20000.000000,-8.000000,-0.432700,0.115224,0.090910,0.053900,1.000000,0.868800,1.000000,191.265500
20000.000000,-7.900000,-0.415700,0.111856,0.087680,0.051500,1.000000,0.896200,1.000000,193.686800
20000.000000,-7.800000,-0.399900,0.108706,0.084650,0.049000,1.000000,0.923600,1.000000,196.110700
20000.000000,-7.500000,-0.318100,0.094111,0.070840,0.031500,1.000000,1.000000,1.000000,203.000000
20000.000000,-7.400000,-0.314000,0.092672,0.069490,0.030900,1.000000,1.000000,1.000000,203.000000
20000.000000,-7.300000,-0.309900,0.091233,0.068140,0.030400,1.000000,1.000000,1.000000,203.000000
20000.000000,-7.200000,-0.305800,0.089805,0.066810,0.029800,1.000000,1.000000,1.000000,203.000000
20000.000000,-7.100000,-0.301700,0.088388,0.065490,0.029300,1.000000,1.000000,1.000000,203.000000
20000.000000,-7.000000,-0.299000,0.087135,0.064340,0.029100,1.000000,0.998500,1.000000,202.850100
20000.000000,-6.900000,-0.327100,0.090078,0.067130,0.036400,1.000000,0.973000,1.000000,200.489100
20000.000000,-6.800000,-0.364300,0.093991,0.070840,0.044700,1.000000,0.924100,1.000000,196.149300
